Year	iso3	Total population 	Population aged 15-24 years 	Population aged 65 years or older 	Population aged 14 years or younger 	Population aged 25-64 years 	Total debt service (% of GNI)	GDP deflator (base year varies by country)	GDP (current US$)	GDP (current LCU)	GDP at market prices (constant 2010 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2011 international $)	GDP per capita (current US$)	GDP per capita (current LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2011 international $)	GNI (current LCU)	GNI per capita, Atlas method (current US$)	GNI per capita (current LCU)	GNI per capita, PPP (current international $)	DEC alternative conversion factor (LCU per US$)	PPP conversion factor, GDP (LCU per international $)	Mortality rate, infant (per 1,000 live births)	Population growth (annual %)	General government total expenditure (current LCU)
2005	COG	3503.086	690.334	126.774	1470.7320000000002	1215.246	2.78678	299.72927999999996	6087002682.0	3210000000000.0	9307920845.0	7.75576	1070000000000.0	15702420422.0	17635392732.0	1737.61155	916534.7354	4482.45359	5034.24487	2130000000000.0	980.0	607151.4283	2970.0	527.4681400000002	204.47166	61.8	2.61722	775762000000.0
2005	COL	43285.636	8318.785	2241.897	12526.485	20198.468999999997	7.25868	100.0	147000000000.0	340000000000000.0	230000000000.0	4.70656	340000000000000.0	357000000000.0	401000000000.0	3386.02544	7858403.652000003	8248.354959999999	9263.72975	328000000000000.0	2920.0	7576023.182999997	7950.0	2320.8342	952.72375	18.4	1.3056299999999998	87471638000000.0
2005	COM	618.632	130.286	17.965999999999994	261.677	208.703	1.06469	161.73254	380372892.6	150000000000.0	490117180.1	2.8374099999999998	93040032600.0	801393684.9	900045469.8	614.86133	243239.9404	1250.66924	1454.8964	150000000000.0	620.0	242170.953	1250.0	395.6013	187.7679	70.5	2.41533	30425000000.0
2005	CPV	474.224	110.833	27.154	179.18	157.05700000000004	3.80691	87.8756	971977088.2	86185500000.0	1252563797.0	6.91246	98076716600.0	1962096115.0	2203630691.0	2049.61598	181740.0638	4137.48616	4646.813929999998	83201117000.0	2110.0	175446.8711	3990.0	88.6703	43.92522	23.2	1.1109	32437000000.0
2005	CRI	4247.843	797.085	275.077	1163.8139999999999	2011.8670000000002	4.3724099999999995	56.25221	19952156475.0	9530000000000.0	29539652895.0	3.8708699999999996	16900000000000.0	41701060179.0	46834472256.0	4697.00892	2244168.393	9624.79691	11025.47158	9150000000000.0	4650.0	2154267.213	9520.0	477.7867	228.6003	9.0	1.44175	2227156600000.0
2005	CUB	11261.052	1567.6860000000001	1235.0339999999999	2195.54	6262.7919999999995		100.0	42644200000.0	42644200000.0	49483699922.0	11.20171	42644200000.0	143000000000.0	160000000000.0	3786.87533	3786.87533	12678.60448	14239.34421	42011100000.0	3960.0	3730.65501	12490.0	1.0	0.29868	5.1	0.18107	
2005	CYP	1032.586	175.797	110.633	206.13099999999997	540.025		99.99934	18703146375.0	15039200000.0	22574052491.0	3.7243199999999996	15039300000.0	20804238177.0	24861470553.0	25324.48666	20363.419719999998	27330.881910000004	33662.99801	14547242627.0	24450.0	19697.29822	25900.0	0.8041	0.7228899999999999	3.9	1.6363299999999998	5883000000.0
2005	CZE	10230.877	1346.533	1430.9879999999994	1508.352	5945.004		92.92278	136000000000.0	3260000000000.0	184000000000.0	6.44226	3510000000000.0	224000000000.0	263000000000.0	13317.72983	319058.1807	22286.45719	25734.17118	3110000000000.0	12380.0	304630.0264	21280.0	23.9574	14.562489999999999	4.4	0.13833	1362401000000.0
2005	DEU	81246.80099999999	9518.346	15293.178	11624.345	44810.932		94.82036	2860000000000.0	2300000000000.0	3210000000000.0	0.7067100000000001	2430000000000.0	2640000000000.0	3110000000000.0	34696.62092	27899.55288000001	32184.05523	37703.93294	2320000000000.0	35880.0	28147.39019	32470.0	0.8041	0.87272	3.9	-0.05678	1062999000000.0
2005	DJI	778.4060000000003	166.106	26.022	292.619	293.659	2.2866	162.04285	708633194.7	126000000000.0	891016329.4	3.1696	77719566000.0	1576376667.0	1770429072.0	910.36451	161790.8906	2025.13427	2274.42886	138000000000.0	1030.0	177131.2143	2220.0	177.72099999999998	79.89144	71.1	1.39222	46383000000.0
2005	DMA	70.542	13.339	7.641	18.434	31.128	5.11477	97.65625	370370370.4	1000000000.0	423387808.8	-0.08824	1024000000.0	556139037.9	624599907.8	5250.35256	14175.95192	7875.683209999997	8854.29826	922000000.0	5140.0	13070.22767	7260.0	2.7	1.7981099999999999	14.0	0.30809000000000003	315000000.0
2005	DNK	5417.691999999999	600.043	820.685	1014.937	2982.027		88.39882	265000000000.0	1590000000000.0	319000000000.0	2.43703	1790000000000.0	185000000000.0	242000000000.0	48816.83586	292749.683	34079.959760000005	44696.13935	1600000000000.0	49620.0	294975.7465	34340.0	5.9969	8.56944	4.1	0.27548	812682000000.0
2005	DOM	9237.565	1797.099	524.789	3070.053	3845.6240000000003	2.28153	84.14437	34004033804.0	1020000000000.0	39738946301.0	9.26275	1210000000000.0	72203618703.0	81091904197.0	3681.0603	110418.9253	7899.638190000002	8778.49349	963000000000.0	2910.0	104235.7928	7460.0	29.9965	14.12674	30.1	1.46746	164072000000.0
2005	DZA	33267.887	7638.106	1660.9260000000006	9671.985999999999	14296.868999999999	6.071359999999999	2291.5261100000002	103000000000.0	7560000000000.0	142000000000.0	5.9	330000000000.0	365000000000.0	410000000000.0	3102.03738	227305.822	10975.698690000001	12326.81024	7230000000000.0	2710.0	217202.1595	10490.0	73.2763	20.70992	28.8	1.3639	2052037000000.0
2005	ECU	13735.232	2651.702	761.304	4489.727	5832.499	11.45384	86.81798	41507085000.0	41507085000.0	58876285669.0	5.29131	47809319000.0	105000000000.0	118000000000.0	3021.94277	3021.94277	7664.28983	8607.76604	39692188000.0	2900.0	2889.80834	7330.0	1.0	0.39429000000000003	24.3	1.65603	8880000000.0
2005	EGY	74942.115	16287.955	3770.1259999999997	24793.944	30090.09	2.55485	45.64042	89685725230.0	539000000000.0	162000000000.0	4.47135	1180000000000.0	547000000000.0	614000000000.0	1196.73331	7185.5458	7297.2657599999975	8195.5612	537000000000.0	1240.0	7165.2261	7280.0	6.0043	0.98469	29.2	1.81244	179025000000.0
2005	ERI	4191.273	1022.51	87.844	1759.8570000000002	1321.0620000000001	2.02543	218.79162999999997	1098425901.0	16880499400.0	2200767545.0	2.57445	7715331600.0	5756383486.0	6464995890.0	262.07453	4027.53517	1373.4212699999996	1542.48981	16735699500.0	260.0	3992.9872100000002	1360.0	15.3679	2.93248	47.2	3.06011	9704000000.0
2005	ESP	43854.761	5194.827	7293.554	6278.201	25088.179		90.7524	1160000000000.0	931000000000.0	1360000000000.0	3.7231	1030000000000.0	1210000000000.0	1440000000000.0	26510.71745	21317.2679	27868.95195	32902.02014	917000000000.0	25930.0	21008.97404	27470.0	0.8041	0.76951	4.8	1.68935	356470000000.0
2005	EST	1355.662	201.877	227.157	205.47299999999998	721.155		74.99371	14006093769.0	11262300000.0	19890940397.0	9.37374	15017660000.0	22375667557.0	30898597009.0	10338.31726	8313.04091	16560.502230000002	22807.1798	10821300800.0	9710.0	7987.5261900000005	15910.0	0.8041	0.50333	5.8	-0.57226	3757000000.0
2005	ETH	76608.431	15057.796999999999	2374.832000000001	35372.656	23803.146	0.75934	38.812	12401139454.0	107000000000.0	17860775923.0	11.818769999999999	276000000000.0	50034195898.0	56193419294.0	161.87695	1400.49465	653.11605	733.51482	107000000000.0	160.0	1396.45335	650.0	8.6516	2.14433	69.6	2.7814400000000004	24572000000.0
2005	FIN	5246.368	653.1990000000002	836.357	910.7339999999999	2846.078		91.50607	204000000000.0	164000000000.0	238000000000.0	2.77996	180000000000.0	168000000000.0	205000000000.0	38969.171630000004	31335.11091000001	32065.17072	39115.76479	165000000000.0	40100.0	31466.25605	32200.0	0.8041	0.9794200000000001	3.1	0.34225	81002000000.0
2005	FJI	821.82	155.668	33.808	250.893	381.45099999999996	0.49513999999999997	79.91828000000002	3006725015.0	5084372000.0	3031738276.0	0.7	6361963620.0	5434468484.0	6103453062.0	3658.61748	6186.72215	7005.29988	7426.751679999998	5157672000.0	3590.0	6275.91443	7110.0	1.6909999999999998	0.93558	20.1	0.42252	1388000000.0
2005	FRA	61241.7	7865.439	10184.860999999999	11298.848999999998	31892.551		92.1349	2200000000000.0	1770000000000.0	2550000000000.0	1.60771	1920000000000.0	1930000000000.0	2310000000000.0	34879.72633	28046.78794	30375.560680000002	36522.07367	1800000000000.0	36000.0	28537.169639999996	30910.0	0.8041	0.91646	3.8	0.7538100000000001	936989000000.0
2005	FSM	106.198	24.741	4.251	41.205	36.001		102.08646999999999	249845600.0	249845600.0	298207854.1	2.16056	244739200.0	312172676.4	350601219.5	2352.63941	2352.63941	2939.53442	3301.39192	258595300.0	2550.0	2435.02985	3040.0	1.0	0.8003399999999999	37.7	-0.35436999999999996	148000000.0
2005	GAB	1377.777	275.209	77.831	540.124	484.61300000000006	2.28325	127.09577	9458884812.0	4990000000000.0	13601338190.0	3.9007099999999997	3930000000000.0	21243355034.0	23858417932.0	6865.3235	3621239.1410000003	15418.57284	17316.60344	4480000000000.0	5580.0	3254634.8210000005	13860.0	527.4681	234.86215	50.2	2.22025	1036152000000.0
2005	GBR	60210.012	7860.443	9629.769	10831.795	31888.005		89.35598	2510000000000.0	1380000000000.0	2390000000000.0	2.9721	1540000000000.0	1950000000000.0	2230000000000.0	41524.065539999996	22838.23604	34623.20514	36927.6023	1410000000000.0	42770.0	23378.44049	35470.0	0.55	0.70762	5.1	0.68661	527198000000.0
2005	GEO	4475.273	743.414	653.419	821.192	2257.248	3.0086	176.67683	6410941013.0	11620952500.0	9053918287.0	9.599639999999999	6577519200.0	18311718790.0	20565896453.0	1530.0575199999994	2773.49702	4370.33861	4908.32851	11733601200.0	1410.0	2800.38215	4410.0	1.8126799999999998	0.63462	21.9	-1.30411	2582000000.0
2005	GHA	21389.514	4358.214	724.069	8600.371	7706.86	3.21199	55.32475	10731634117.0	9726080000.0	23469336373.0	5.9	17579981200.0	48706349584.0	54702114730.0	501.72407000000004	454.71252999999996	2277.11343	2557.42672	9607369600.0	470.0	449.16259	2250.0	0.9063	0.19969	56.8	2.60029	3081000000.0
2005	GIN	9669.023000000001	1867.86	310.88599999999997	4255.859	3234.4179999999997	6.567310000000001	148.43783	2937071767.0	10700000000000.0	4256887580.0	2.99727	7210000000000.0	10318557935.0	11588775279.0	303.7609700000001	1107006.2040000001	1067.17689	1198.54667	9690000000000.0	340.0	1001797.934	970.0	3644.3333	1037.3221199999996	84.9	2.1350700000000002	1807880000000.0
2005	GMB	1440.5420000000001	288.862	36.451	664.823	450.406	4.84667	103.59368	624174723.7	17836042400.0	758012541.8	-0.94168	17217307300.0	1985439195.0	2229847311.0	433.29157999999995	12381.4803	1378.25846	1547.92246	16912333500.0	400.0	11740.25714	1310.0	28.5754	8.983419999999997	56.8	3.23207	3870000000.0
2005	GNB	1462.7839999999999	297.993	45.785	622.692	496.314	1.10731	100.0	586791836.1	310000000000.0	719829967.1	4.26543	310000000000.0	1641729067.0	1843826371.0	401.14729	211592.4156	1122.33179	1260.49121	303000000000.0	390.0	207470.1391	1100.0	527.4681400000002	188.52928	90.1	2.13979	63717000000.0
2005	GNQ	625.866	111.79	20.793000000000006	257.733	235.55		88.51408	8217369093.0	4330000000000.0	12072880265.0	16.7487	4900000000000.0	21154488253.0	23758611626.0	13129.598179999999	6925444.204	31560.34268	37961.17959	2200000000000.0	4660.0	3516937.499	16030.0	527.4681	204.89269	91.7	3.19247	609587000000.0
2005	GRC	11069.662	1406.132	2045.711	1632.8529999999994	5984.9659999999985		86.70833	248000000000.0	199000000000.0	304000000000.0	0.59914	230000000000.0	281000000000.0	325000000000.0	22551.73574	18133.85071	25396.233969999997	29559.281389999996	200000000000.0	22760.0	18162.48058	25400.0	0.8041	0.70898	4.8	0.29325	90778000000.0
2005	GRD	102.95100000000001	24.320999999999998	7.8820000000000014	30.926	39.821999999999996	1.59199	95.5497	695370296.3	1877499800.0	806847560.8	13.273060000000001	1964945800.0	1090247224.0	1224456960.0	6754.3811799999985	18236.829169999997	10589.96245	11893.589759999999	1801138022.0	6760.0	17495.09982	10160.0	2.7	1.7220900000000001	12.4	0.28598	509000000.0
2005	GTM	13183.505	2711.322	559.8330000000002	5461.625	4450.725	3.9068199999999997	124.59603	27211380858.0	208000000000.0	34550949806.0	3.26011	167000000000.0	73102061226.0	82100945244.0	2064.04752	15756.730290000001	5544.96405	6227.55066	204000000000.0	1990.0	15476.00714	5450.0	7.6339	2.84163	33.5	2.3468400000000003	28500000000.0
2005	GUY	742.495	112.18799999999999	31.61	274.382	324.315	4.49293	59.36702	824880550.3	165000000000.0	1826088235.0	-1.95691	278000000000.0	3135415508.0	3521386026.0	1110.9577199999999	222052.6738	4222.81026	4742.63938	155000000000.0	1060.0	209079.2746	3980.0	199.875	52.5841	34.4	0.044860000000000004	97083000000.0
2005	HND	6880.181	1450.016	285.837	2728.425	2415.903	4.16805	137.24199	9672027224.0	184000000000.0	13176521971.0	6.0506	134000000000.0	24272830901.0	27260823119.0	1405.7809300000001	26706.76832	3527.93493	3962.2247	175000000000.0	1390.0	25455.94367	3360.0	18.99782	7.570089999999999	25.0	1.8606	46228000000.0
2005	HRV	4378.056	583.953	755.102	688.7080000000003	2350.2929999999997		84.31691	45416076681.0	270000000000.0	58299130372.0	4.16384	320000000000.0	66004826366.0	86820262307.0	10224.240590000001	60826.42954	15535.440709999999	19545.30894	265000000000.0	9870.0	59553.80459	15210.0	5.9492400000000005	4.0935	5.8	0.06756000000000001	122791000000.0
2005	HTI	9263.409	2008.195	392.645	3520.167	3342.402	1.35168	1314.47081	4310356253.0	168000000000.0	6379732666.0	1.8050099999999998	12783471362.0	12883151162.0	14469070645.0	465.30994000000004	18139.650319999997	1390.70575	1561.9596	167000000000.0	400.0	17986.02448	1420.0	38.98402	13.043	65.6	1.5692	24594000000.0
2005	HUN	10095.964	1302.985	1585.775	1565.445	5641.759		82.13721	113000000000.0	22500000000000.0	132000000000.0	4.38289	27400000000000.0	172000000000.0	225000000000.0	11161.724409999999	2227684.8619999997	17314.47611	22306.70836	21200000000000.0	10440.0	2106319.43	16380.0	199.5825	130.92995	7.2	-0.19888	11129682000000.0
2005	IDN	226254.703	43084.265999999996	10857.073	67668.155	104645.209	7.457560000000001	53.42861	286000000000.0	2770000000000000.0	571000000000.0	5.69257	5190000000000000.0	1380000000000.0	1550000000000.0	1263.48144	12261761.03	6088.87923	6838.42195	2640000000000000.0	1220.0	11665086.2	5790.0	9704.7417	2013.7960600000001	33.4	1.3285799999999999	526114278000000.0
2005	IND	1144326.293	223114.362	54676.301	375166.916	491368.714	2.88808	66.48222	834000000000.0	36900000000000.0	1120000000000.0	9.28483	55600000000000.0	3270000000000.0	3680000000000.0	729.00073	32275.486589999997	2860.8857	3213.06153	36700000000000.0	730.0	32047.26497	2840.0	44.2736	11.28164	55.8	1.57722	9689443000000.0
2005	IRL	4203.7	654.215	444.92400000000004	847.6469999999997	2256.9139999999998		104.21471	212000000000.0	170000000000.0	216000000000.0	5.76612	163000000000.0	168000000000.0	203000000000.0	50886.82729	40918.09783	40446.92367	48918.86291	148000000000.0	44600.0	35475.9002	35120.0	0.8041	1.01171	4.4	2.1787	56739000000.0
2005	IRN	70122.115	18423.506999999998	3457.244	18251.837	29989.527000000002	1.2717399999999999	119.51092	220000000000.0	1970000000000000.0	369000000000.0	4.20869	1650000000000000.0	912000000000.0	1020000000000.0	3135.18741	28103691.07	13011.73786	14613.4864	1970000000000000.0	2910.0	28051320.13	12990.0	8963.9589	2159.87221	21.7	1.1476600000000001	430714202000000.0
2005	IRQ	27017.712000000003	5496.014	910.942	11351.546999999999	9259.209		73.67869	49954890353.0	73500000000000.0	104000000000.0	4.40062	99800000000000.0	262000000000.0	294000000000.0	1848.9682	2721681.192	9697.90374	10891.71838	74600000000000.0		2761988.084	9840.0	1472.0	280.64634	33.0	2.6143400000000003	46477127000000.0
2005	ISL	296.745	43.45399999999999	34.86	65.44	152.991		69.3694	16749309720.0	1050000000000.0	12440092241.0	5.96036	1520000000000.0	11006810105.0	11594287230.0	56445.53614	3555035.8230000013	35881.015060000005	39072.99881000001	1020000000000.0	50730.0	3422577.123	34540.0	62.9817	95.84066999999999	2.4	1.58289	437349000000.0
2005	ISR	6603.677	1074.235	662.1489999999999	1839.4070000000002	3027.886		90.69566999999999	143000000000.0	641000000000.0	189000000000.0	4.3899099999999995	707000000000.0	172000000000.0	182000000000.0	20611.17931	92496.78937	24885.21849	26331.28224	626000000000.0	21220.0	90368.56135	24310.0	4.4877	3.71694	4.5	1.7629	289901000000.0
2005	JAM	2677.888	486.595	215.96599999999998	813.9739999999997	1161.353	9.245289999999999	82.52821	11204416000.0	700000000000.0	13518857646.0	0.8938	849000000000.0	20555266431.0	23085625431.0	4238.31584	264894.7402	7771.34868	8620.83307	658000000000.0	3920.0	248951.71399999998	7300.0	62.5	34.06796	16.9	0.35834	210400000000.0
2005	JOR	5332.982	1127.24	183.58900000000003	2008.745	2013.408	6.85723	120.94627	12588665303.0	8925363700.0	19524434981.0	8.163780000000001	7379610300.0	44770772414.0	50282066919.0	2360.53024	1673.6159400000001	8395.07285	9428.50865	9163863700.0	2530.0	1718.3376399999993	8620.0	0.7090000000000001	0.19935999999999998	20.4	3.0722099999999997	3526000000.0
2005	JPN	126978.754	14132.021999999999	25201.183999999997	17527.532	70118.016		105.26556000000001	4760000000000.0	524000000000000.0	5670000000000.0	1.66275	498000000000000.0	4050000000000.0	4560000000000.0	37217.64873	4102062.251	30441.34808	35658.19236	535000000000000.0	40560.0	4190987.9239999996	31150.0	110.2182	129.55195	2.7	0.00939	171889900000000.0
2005	KAZ	15451.752	3026.242	1183.922	3806.361	7435.227	25.42334	100.0	57123671734.0	7590000000000.0	109000000000.0	9.7	7590000000000.0	216000000000.0	243000000000.0	3771.27896	501127.5479	14860.58945	16014.307859999999	6880000000000.0	2950.0	454049.7876	13460.0	132.88	35.1446	28.6	0.88889	1679883000000.0
2005	KEN	35349.04	7902.328	975.048	15166.094	11305.57	2.88653	58.23784000000001	18737895401.0	1420000000000.0	31323180082.0	5.90667	2430000000000.0	71382429864.0	80169626784.0	530.0821599999998	40049.885369999996	2019.3597899999997	2267.9435399999998	1420000000000.0	530.0	40036.64597	2020.0	75.55411	19.83296	54.3	2.61263	340308000000.0
2005	KGZ	5115.47	1086.889	286.439	1589.806	2152.3360000000002	6.0117199999999995	395.11325	2460248026.0	101000000000.0	3859382253.0	-0.17555	25536779600.0	10895037131.0	12236219224.0	476.55213	19544.26064	2110.37794	2370.16604	97281411300.0	450.0	18843.4919	2030.0	41.0118	9.26102	34.2	1.12786	29873000000.0
2005	KHM	13320.058	3201.5690000000004	451.13	4937.4090000000015	4729.95	0.4946	117.01653	6293046162.0	25800000000000.0	8138335629.0	13.25009	22000000000000.0	23268527269.0	26132889431.0	472.44885999999997	1933496.9430000002	1746.87883	1961.9200899999998	24600000000000.0	460.0	1845217.5890000002	1670.0	4092.5	1106.82946	53.3	1.5717700000000001	3175972000000.0
2005	KIR	92.329	19.347	3.28	34.080999999999996	35.621		100.25617	112133944.3	146839400.0	157331547.1	4.9516300000000015	146464200.0	162451216.3	182449006.1	1214.50405	1590.39305	1563.32858	1976.0747600000002	211000000.0	1730.0	2285.3058100000007	2370.0	1.3095	0.9039	49.5	1.95113	143000000.0
2005	KNA	49.138999999999996	9.609	2.827	13.782	22.921		90.4202	543169963.0	1466558900.0	661800798.0	9.2587	1621937200.0	920692613.4	1034030130.0	11053.74474	29845.110810000002	18755.16948	21042.9624	1371685400.0	10970.0	27914.393860000004	17540.0	2.7	1.59289	12.2	1.46575	512000000.0
2005	KOR	47605.863	7137.276999999999	4376.891	8827.626	27264.069		88.92622	898000000000.0	920000000000000.0	895000000000.0	3.92369	1030000000000000.0	1170000000000.0	1230000000000.0	18657.52125	19107479.1	24219.78886	25541.46475	913000000000000.0	17800.0	18958142.01	24030.0	1024.1167	788.92013	4.8	0.20517	
2005	KWT	2263.604	367.869	51.71100000000001	594.158	1249.866		75.57074	80797945205.0	23593000000.0	109000000000.0	10.07595	31219755200.0	189000000000.0	213000000000.0	35694.38171	10422.75946	83703.23667	94007.12832	25690000000.0	34600.0	11349.15824	91140.0	0.292	0.12452	10.1	4.39173	6635000000.0
2005	LAO	5745.012	1233.741	210.71	2326.992	1973.569	5.0760000000000005	136.42877	2735558726.0	29100000000000.0	4848156050.0	7.10757	21400000000000.0	15069161445.0	16924179400.0	476.1624	5073589.7930000005	2629.95867	2945.89104	28400000000000.0	460.0	4951667.475	2570.0	10655.1667	1934.2704899999999	70.2	1.51035	5124350000000.0
2005	LBN	3986.865	782.846	297.621	1112.61	1793.7879999999998	17.22241	80.82356999999998	21287562189.0	32100000000000.0	26338308458.0	2.73228	39700000000000.0	43567716441.0	48930914422.0	5339.4238799999985	8049181.5	10914.54221	12273.03017	31800000000000.0	5710.0	7978700.557999997	10820.0	1507.5	736.57751	12.1	3.1491	10183187000000.0
2005	LBR	3269.7859999999996	645.409	98.58200000000001	1416.608	1109.187	0.46729	128.98327	550000000.0	550000000.0	912479873.1	5.28198	426411900.0	1736129144.0	1949847123.0	168.20673	168.20673	530.96109	596.32255	394400200.0	120.0	120.61958	380.0	1.0	0.3168	87.6	2.63843	77000000.0
2005	LBY	5801.543000000002	1260.058	232.25900000000001	1707.829	2601.397		157.63191	47334148578.0	61932000000.0	61714049045.0	11.87073	39289000000.0	134000000000.0	151000000000.0	8158.88955	10675.09109	23154.43219	26004.749209999998	61552650000.0	6860.0	10609.70332	23010.0	1.3084	0.46103999999999995	19.8	1.70923	17994000000.0
2005	LCA	165.407	33.382	11.992	47.073	72.96	3.6333800000000003	95.33036	946681296.3	2556039500.0	1126561713.0	-0.78701	2681244000.0	1511249567.0	1697284808.0	5723.34482	15453.031009999999	9221.60884	10261.26348	2360262700.0	5360.0	14269.424509999999	8520.0	2.7	1.69134	14.8	1.18286	797000000.0
2005	LIE	34.905						126.45755	3659251526.0	4556500000.0		4.828069999999999	3603185500.0			104994.0183	130738.5516			3892600000.0	92360.0	111689.4296		1.2452			0.8153199999999999	
2005	LKA	19526.406000000006	3463.91	1337.94	4996.34	9728.216	1.83038	52.10645	24406252457.0	2450000000000.0	41633334151.0	6.24175	4710000000000.0	113000000000.0	126000000000.0	1259.8075900000001	126608.2692	5811.50585	6526.90384	2420000000000.0	1220.0	125057.19300000001	5740.0	100.4981	21.78579	12.1	0.75648	584550000000.0
2005	LSO	1925.844	438.06800000000004	88.935	764.243	634.5980000000002	3.6467699999999996	69.46528	1682350942.0	10698574343.0	1899370686.0	2.97107	15401325299.0	3418986722.0	3839864936.0	873.5655300000003	5555.2653	1611.1753099999999	1993.8608399999998	13884956343.0	1050.0	7209.80326	2200.0	6.3593	3.1291700000000002	88.1	0.71925	4271000000.0
2005	LTU	3343.268	495.205	536.91	562.693	1748.46		79.44598	26125575942.0	21002350500.0	35023864732.0	7.727410000000001	26436013100.0	48263199164.0	61530324470.0	7863.162009999999	6321.19594	14681.89	18519.12895	20721544400.0	7600.0	6236.6801399999995	14450.0	0.8039	0.4351600000000001	8.1	-1.6284	7020000000.0
2005	LUX	457.847	52.941	66.027	85.26299999999998	253.61599999999999		84.98175	36977365999.0	29733500000.0	46341854305.0	3.21643	34988100000.0	31418705085.0	40265585134.0	79494.20627000001	63921.29126000001	67081.07837999999	86563.24332000001	24889200000.0	66390.0	53506.98042	56150.0	0.8041	0.9463600000000001	2.8	1.53005	13086000000.0
2005	LVA	2227.5589999999997	333.8540000000001	382.101	328.985	1182.619		74.08617	16922504045.0	13597232000.0	24315402756.0	10.69703	18353266000.0	31001925402.0	39168995435.0	7558.742009999999	6073.4492	14119.116880000001	17495.5391	13440491000.0	7350.0	6003.438	13980.0	0.8035	0.43859	10.7	-1.08057	4692000000.0
2005	MAR	30385.479	6227.978	1750.901	9241.588	13165.011999999999	4.40249	95.05816999999999	62343022651.0	553000000000.0	73014076005.0	3.29164	581000000000.0	148000000000.0	166000000000.0	2023.253	17936.13781	4796.49952	5386.9499399999995	550000000000.0	2070.0	17857.3161	4780.0	8.865	3.7394199999999995	34.5	0.96686	171276000000.0
2005	MCO							126.07498000000001	4280072626.0	3441692000.0		1.8954099999999998	2729877080.0			126599.4033	101801.1122			3441692000.0	128380.0	101801.1122		0.80412		3.7	1.39696	733527701.0
2005	MDA	4157.707	815.08	412.723	769.827	2160.077	7.621189999999999	166.96752	2988338439.0	37651869000.0	4960910882.0	7.5	22550415200.0	10588113871.0	11891513626.0	831.20529	10472.85412	2954.64602	3307.62033	42173000000.0	890.0	11730.40512	3310.0	12.5996	3.55605	16.9	-0.24331	13976000000.0
2005	MDG	18290.394	3457.267000000001	534.428	8197.030999999999	6101.668000000002	1.60503	1934.6445800000001	5039293031.0	10100000000000.0	7588974027.0	4.6029	522000000000.0	22686215320.0	25478894720.0	275.51583	551865.31	1240.3349699999999	1393.02055	9930000000000.0	290.0	543165.8252	1220.0	2003.0258	444.93248	53.5	2.92377	2153980000000.0
2005	MDV	304.968	75.586	13.647	102.21	113.525	2.87646	103.22878	1119806500.0	14333523200.0	1538724511.0	-8.12474	13885200000.0	2275456218.0	2555565509.0	3488.4937700000005	44652.72025	7110.25292	7961.26327	13938003200.0	3570.0	43420.570719999996	6910.0	12.8	6.29919	19.4	2.8437900000000003	5740000000.0
2005	MEX	109747.906	20913.383	5863.114000000001	35585.575	47385.834	4.2874099999999995	84.59618	866000000000.0	9440000000000.0	955000000000.0	3.03257	11200000000000.0	1320000000000.0	1660000000000.0	7893.9622	86027.61063	12070.89609	15095.56693	9270000000000.0	7720.0	84469.32214	11850.0	10.8979	7.1268600000000015	16.7	1.36703	2088318000000.0
2005	MHL	52.058	10.343	1.3630000000000002	20.191	20.160999999999998		102.25102	137744500.0	137744500.0	151684204.5	2.75021	134712100.0	148327322.5	166586457.1	2645.981410000001	2645.981410000001	2982.787610000001	3200.016460000001	178790600.0	3570.0	3434.4500399999997	3870.0	1.0	0.92865	32.5	-0.03073	118000000.0
2005	MKD	2042.894	326.3590000000001	213.605	414.827	1088.103	4.4648699999999995	100.0	6258600714.0	308000000000.0	7736396749.0	4.7233800000000015	308000000000.0	15987086813.0	19337670283.0	3063.59543	150985.3179	8210.59144	9465.82166	303000000000.0	3010.0	148351.7581	8070.0	49.2837	19.29351	12.1	0.21806999999999999	100217000000.0
2005	MLI	12881.383999999998	2557.87	374.365	6004.605	3944.5440000000003	1.65622	110.82041000000001	6245031690.0	3290000000000.0	8527273414.0	6.5347599999999995	2970000000000.0	20064730486.0	22534704376.0	484.81060999999994	255722.1336	1130.12859	1749.40087	3190000000000.0	460.0	247260.342	1090.0	527.4681	164.17141	96.7	3.2068	712656000000.0
2005	MLT	397.094	55.126999999999995	56.608000000000004	71.336	214.023		86.11213000000002	6394851387.0	5142100000.0	7909139073.0	3.78365	5971400000.0	8978222532.0	10640490916.0	15835.346669999999	12733.20226	21018.74824	26348.67524	4978130862.0	15660.0	12327.17122	20070.0	0.8041	0.5727300000000001	6.0	0.63744	2173000000.0
2005	MMR	49984.70400000001	9856.732	2440.388	15353.495	22334.089	0.04162	52.27199	11986972419.0	12300000000000.0	29275358078.0	13.56895	23500000000000.0	98203482601.0	110000000000.0	239.81281	245810.5064		2206.5221899999997	12300000000000.0	260.0	245653.7304		1025.0099	125.11537	53.2	0.8074	2057668000000.0
2005	MNE	616.389	96.125	80.52199999999998	124.37700000000001	315.365		148.2697	2257118341.0	1814994000.0	3333232410.0	4.19299	1224116600.0	5106746238.0	7001039069.0	3674.5265299999996	2954.7602699999998	8405.736840000001	11397.4989	1835006100.0	3660.0	2987.33942	8500.0	0.80412	0.35541	9.5	0.14793	693000000.0
