Year	Province	Immigrant Stock	Prediction step I	1 features	2 features	3 features	4 features	5 features	6 features	7 features
2005	Centro	84448	84870.8124331064	73342.72675467511	80375.50520628318	85023.79009408363	84910.76783968415	84870.81243017245	98498.52962725947	78677.48189313068
2005	Isole	5816	5819.961232436772	7516.794652953061	7069.467323163503	5821.541466111491	5820.288220641553	5819.961232234771	7531.591706854691	5402.9456623632705
2005	Nord-est	90814	90708.58926075154	82997.15796220576	87488.59219884558	89665.01520466531	90691.79630563437	90708.58925828512	87104.59916545326	86318.87431971077
2005	Nord-ovest	105198	104668.71714191104	94914.07436906514	106135.3289696967	105337.25561108027	104629.31178209663	104668.7171388605	97863.41890691404	100312.73574683646
2005	Sud	38675	38311.234561087746	37744.99775079207	33337.637565808305	38388.405681509386	38307.47538238584	38311.23456000568	46359.84583226041	36249.78164883543
2006	Centro	93671	93359.13409655548	80678.07136279742	88414.23044637572	93527.41175945882	93403.08562775509	93359.13409332809	108349.82218454414	86546.37998463256
2006	Isole	5904	6046.549608474632	7809.445793639368	7344.702682340915	6048.191365339596	6046.88932730138	6046.549608264778	7824.818940796575	5613.298383723773
2006	Nord-est	100415	100852.69104159765	92278.87675808907	97272.59601988213	99692.4122552641	100834.02010064365	100852.6910388554	96845.66036721182	95972.06652392556
2006	Nord-ovest	117788	117307.85621578139	106375.3038440745	118951.56690715236	118057.12320555173	117263.69251138678	117307.8562123627	109680.79276592412	112425.87377513276
2006	Sud	40123	40120.65089707181	39527.67106618896	34912.15393693969	40201.46676263301	40116.714174643275	40120.65089593857	48549.39318941585	37961.836816012896
2007	Centro	101418	101299.43167774094	87539.83053715066	95933.95850458204	101482.02154193715	101347.12133526566	101299.43167423905	117565.09436266874	93907.24529580396
2007	Isole	6039	6086.066268191783	7860.483696574003	7392.7033001172085	6087.718754605262	6086.408207219176	6086.066267980546	7875.957313497329	5649.9835705631585
2007	Nord-est	109449	109138.17678074988	99859.9864886046	105263.96143422321	107882.57606261343	109117.97194106286	109138.17677778234	104801.95116703144	103856.58780271799
2007	Nord-ovest	128248	128301.86058348643	116344.71759694788	130099.6186089672	129121.3483139967	128253.55788981439	128301.86057974711	119959.99446324128	122962.34240732131
2007	Sud	40798	41133.70163605448	40525.74900083157	35793.68956895196	41216.55811089033	41129.665510962324	41133.7016348927	49775.27057545017	38920.37726786803
2008	Centro	108886	109331.15853520775	94480.6000595313	103540.27315317318	109528.22539983602	109382.62936205219	109331.15853142821	126886.47662764718	101352.8679578585
2008	Isole	6296	6259.639973185477	8084.6635227759825	7603.542098969409	6261.3395882657605	6259.991664263086	6259.639972968227	8100.578444953078	5811.120261864349
2008	Nord-est	117831	118460.6248856041	108389.90305173032	114255.47885487185	117097.77230674858	118438.6941734957	118460.62488238329	113754.00424195937	112727.8891080633
2008	Nord-ovest	138091	139135.31099155708	126168.54028038718	141084.86667863204	140023.99397495092	139082.92975347352	139135.31098750202	130089.08101786932	133344.93882854088
2008	Sud	41697	42094.934730777466	41472.77515161912	36630.134567273235	42179.72743752429	42090.804287477644	42094.93472958846	50938.444213437964	39829.88828197494
2009	Centro	119856	119309.58613187331	103103.64805074006	112990.17867727156	119524.63887963629	119365.75459410288	119309.58612774881	138467.14161819738	110603.13355626259
2009	Isole	6842	6662.998476338493	8605.622841684415	8093.498929208706	6664.807611167142	6663.372829675792	6662.998476107244	8622.563289165626	6185.577064573224
2009	Nord-est	130310	129572.99767958876	118557.57700227568	124973.38175312708	128082.30071417747	129549.00972484089	129572.99767606558	124424.86557808553	123302.49420792203
2009	Nord-ovest	152028	152207.0032127196	138022.01093988554	154339.71867230555	153179.1775137262	152149.70078376454	152207.00320828386	142310.88450025552	145872.6285084255
2009	Sud	44421	44058.89784743647	43407.711059328765	38339.134324808954	44147.64660613303	44054.574695955765	44058.89784619206	53315.0062937693	41688.17436857284
