Year	Province	Immigrant Stock	Prediction step I	1 features	2 features	3 features	4 features	5 features	6 features	7 features
2005	Centro	11915	12297.867119190072	12083.393633696349	12194.915138679125	12359.354861105558	12297.85993575912	12297.867119180373	11669.629253556552	11798.055391087975
2005	Isole	14329	14295.2620043682	14047.5984764906	13902.723698438815	14247.403907503834	14295.2688605156	14295.262004356291	13639.101973479314	13644.418903260312
2005	Nord-est	26400	25980.37926238224	24634.58790973293	26278.115696355315	25956.636779605924	25979.951678586494	25980.379262361566	26391.376990111698	26310.036832451246
2005	Nord-ovest	22158	22054.740726431388	21432.651761991332	22312.958659450032	22045.095923309065	22055.22485398654	22054.740726417596	21208.411456954465	21831.737913451518
2005	Sud	5890	5883.161705924889	6427.878668774736	6007.67025386769	5883.503533779539	5883.145197223564	5883.161705920918	5255.008542518971	5381.912070938698
2006	Centro	12893	12953.358417892405	12727.45323435048	12844.918971404224	13018.123531356292	12953.350851575831	12953.35841788219	12291.634708701873	12426.906115812317
2006	Isole	15009	14706.48849252654	14451.700520005446	14302.658183067173	14657.253679579751	14706.495545902157	14706.488492514261	14031.452949940825	14036.922829864392
2006	Nord-est	28274	28571.077220705018	27091.086945306182	28898.50318167936	28544.967197369228	28570.606999330575	28571.07722068233	29023.05860626918	28933.60741303637
2006	Nord-ovest	24044	24060.582007619687	23381.915106448363	24342.28442390737	24050.060026003557	24061.11016575527	24060.582007604644	23137.280525807513	23817.297466840628
2006	Sud	5967	6010.211076431544	6566.69143296215	6137.408439237759	6010.560286203591	6010.194211217816	6010.211076427487	5368.492679230995	5498.136743132614
2007	Centro	14398	13911.230573130893	13668.62020178684	13794.772269835867	13980.784923240306	13911.222447301947	13911.230573119896	13200.573861776289	13345.848289732023
2007	Isole	15136	15339.625328012087	15073.868343362547	14918.409505734064	15288.270881022116	15339.632685046347	15339.625327999309	14635.528472286247	14641.233838911283
2007	Nord-est	30284	30401.267419572934	28826.47274896238	30749.667450933197	30373.484854861395	30400.76707701875	30401.26741954874	30882.201577744872	30787.020369648882
2007	Nord-ovest	25925	25904.842011906007	25174.154830357926	26208.13711033681	25893.51351322997	25905.410653722538	25904.842011889807	24910.768842431982	25642.90954531705
2007	Sud	5970	6083.941417231138	6647.248403611098	6212.699175302886	6084.2949109385045	6083.924345123186	6083.941417227031	5434.350731433521	5565.58520553747
2008	Centro	15319	15336.903718124619	15069.429759817247	15208.510347356874	15413.586249206031	15336.89475953138	15336.903718112495	14553.416340686115	14713.579016629836
2008	Isole	15290	15432.431552640304	15165.066712395406	15008.667333684825	15380.766406253084	15432.438954185309	15432.43155262742	14724.074842481565	14729.814727129386
2008	Nord-est	32140	32284.777577430978	30612.416521916206	32654.762728549907	32255.273744256407	32284.246236159914	32284.77757740534	32795.5080055964	32694.429846895957
2008	Nord-ovest	27606	27674.355380988753	26893.7562665375	27998.368024471714	27662.253052854514	27674.962865709484	27674.35538097145	26612.378853431284	27394.530776659227
2008	Sud	6170	6077.374716190359	6640.073697279003	6205.993499599814	6077.727828354368	6077.357662509173	6077.374716186257	5428.485165979029	5559.577992177684
2009	Centro	16533	16482.29027273315	16194.840895580895	16344.308262479819	16564.699588157	16482.280645096667	16482.29027272015	15640.290699853069	15812.414602061755
2009	Isole	15829	15830.33762859735	15556.079118092686	15395.647175696171	15777.340360593898	15830.345220982024	15830.33762858416	15103.716820654974	15109.60470109781
2009	Nord-est	34714	34617.38611162178	32824.1952420875	35014.10307215009	34585.75059601919	34616.81638039494	34617.38611159429	35165.0173408707	35056.636180777736
2009	Nord-ovest	29695	29763.04361444111	28923.529733486605	30111.51071717401	29750.027877845325	29763.69694833053	29763.043614422502	28620.9157031648	29462.09958924527
2009	Sud	6426	6363.130183041631	6952.287020942914	6497.796564668294	6363.499898383151	6363.112327503911	6363.130183037336	5683.730133640319	5820.9868864521295
