Year	Province	Immigrant Stock	Prediction step I	1 features	2 features	3 features	4 features	5 features	6 features	7 features
2005	Centro	9006	9135.826801024736	3008.9182833643576	8056.3203942133505	7487.775726747294	9131.312260959005	9135.826800899873	10615.861401726994	8305.199571676583
2005	Isole	323	325.32452111246596	910.6173644917906	384.00338388669206	294.74265623565867	325.4645182190693	325.32452110788853	334.33417610178316	218.66352821008047
2005	Nord-est	4029	4175.5425878902815	4362.73327283693	6944.370662438433	5689.5249613108	4174.8177654775745	4175.542587824705	4321.986113519852	2222.934983551818
2005	Nord-ovest	39760	39482.16823941465	7804.566709494618	31954.19881712094	40244.56362232965	39501.42379377593	39482.16823877355	43223.34400280064	34961.0356543068
2005	Sud	476	449.75236983810083	1117.8430783575402	340.97270371658846	473.09928308019084	449.6570382202497	449.7523698299974	716.7149867504363	268.2444228606131
2006	Centro	10474	10463.265074045352	3446.1149790461745	9226.906074514973	8575.751702645199	10458.094570004088	10463.265073902367	12158.349129729264	9511.947468350969
2006	Isole	368	361.45400903273804	1011.7475804309156	426.6495563056521	327.4758212661968	361.6095537646928	361.4540090276522	371.46424713208097	242.9475916248362
2006	Nord-est	4640	4657.495126292717	4866.291871739625	7745.90890517508	6346.225483384319	4656.686642895997	4657.495126219572	4820.841563920958	2479.5122152470403
2006	Nord-ovest	46384	46403.32356886774	9172.693661083005	37555.71421770463	47299.36553460504	46425.954588372704	46403.323568114254	50800.32092787033	41089.644315683334
2006	Sud	515	498.18404228578316	1238.2182302181304	377.6904164124593	524.0450724745218	498.0784448639045	498.1840422768071	793.8945811328688	297.1303763211349
2007	Centro	11812	11629.260583135756	3830.139904434354	10255.125370265272	9531.408268888807	11623.513893319863	11629.260582976834	13513.23982425857	10571.930939314785
2007	Isole	400	399.90499023595953	1119.3758989040148	472.03595031404006	362.3122495069899	400.0770816029362	399.90499023033266	410.9801037202169	268.7920228539512
2007	Nord-est	5110	5165.267248715712	5396.8275534827435	8590.387857535607	7038.107341699426	5164.370622375379	5165.267248634594	5346.422135966681	2749.8350273960405
2007	Nord-ovest	51465	51609.698838726035	10201.854543582565	41769.40252075774	52606.27521390593	51634.86902075689	51609.69883788802	56500.031945060786	45699.833663326805
2007	Sud	547	544.9004819893655	1354.330233779013	413.10775231105055	573.1865903719812	544.7849823322217	544.9004819795477	868.3408202382534	324.9933187907901
2008	Centro	12508	12402.019954271405	4084.651056089542	10936.574046678574	10164.766254742572	12395.891399385353	12402.019954101905	14411.188806822647	11274.43120972762
2008	Isole	423	423.0093786050533	1184.0474987358207	499.30768281679065	383.244728790508	423.19141249806654	423.00937859910135	434.7243533799164	284.3213996763502
2008	Nord-est	5535	5479.5853181319635	5725.236585562351	9113.132179736698	7466.391921270292	5478.63413007262	5479.585318045917	5671.763885607852	2917.168641593687
2008	Nord-ovest	54685	54840.924657853684	10840.581305139896	44384.53833653456	55899.89557101134	54867.67071697508	54840.924656963194	60037.43607859212	48561.04939962134
2008	Sud	561	573.4375170950314	1425.2579916053876	434.74265780256974	603.2049999572046	573.315968594329	573.4375170846994	913.8167801426262	342.01357488155423
2009	Centro	13405	13550.76557371277	4462.9946666409305	11949.58173205092	11106.284713093328	13544.06935721959	13550.765573527568	15746.035071690836	12318.733146962204
2009	Isole	457	462.0531210764727	1293.3350180031698	545.3937545870841	418.61819626248115	462.25195668783863	462.0531210699714	474.84938738127136	310.56424929042805
2009	Nord-est	6264	6017.264000412047	6287.019546196361	10007.348916472441	8199.023961204251	6016.219478001158	6017.2640003175475	6228.29989247069	3203.412818869421
2009	Nord-ovest	59910	59966.25546765662	11853.721869527728	48532.63473050269	61124.19583258327	59995.50116371359	59966.25546668291	65648.42317983013	53099.47474888463
2009	Sud	579	622.1256854100744	1546.2706545702756	471.6548288165093	654.4206000720545	621.9938167372796	622.1256853988652	991.4051204139193	371.0525093834677
