Year	Province	Previous time	Previous two times	Previous three times	MI 3 selection	MI 5 selection	MI 7 selection	MI 9 selection	MI 11 selection
2003	Andalucía	25187.378468588264	26689.194755066754	26455.01628485978	26455.01628485983	26447.024776965063	26402.796397763726	26471.295807409864	26524.999015133264
2003	Aragón	846.4229768358251	911.7835850497607	899.6836429105042	899.683642910506	903.3555547527775	875.0609649005922	1058.3017427061343	1004.7131747856297
2003	Canarias	21419.14986118758	22499.675745252352	22404.274546713794	22404.274546713834	22398.845510471532	22447.466583603873	22456.10268012499	22437.443833408815
2003	Cantabria	438.7066458885913	447.26672707885234	447.8146066374083	447.81460663740893	452.5944001665051	438.2185847906289	609.8183488747529	615.4099016759417
2003	Castilla y León	927.7725535568885	953.8035813801397	954.0837204360466	954.0837204360483	956.9524396145054	991.0122993006892	1046.3579629094243	1092.3327650310255
2003	Castilla-La Mancha	560.7310109701863	579.948142959714	578.6685197002694	578.6685197002704	579.8674377093561	629.8987254236041	789.3831089051968	794.6456581081986
2003	Cataluña	21695.157353634044	22190.83152442973	22179.297152884417	22179.297152884454	22172.996061268506	22224.97809002999	22271.277546920235	22282.152077381725
2003	Com. Foral de Navarra	443.5488825981784	458.03150164552767	458.7425657247993	458.7425657248	490.7085672900608	518.5005957362558	583.7803862538299	642.1894216767417
2003	Com. Valenciana	40503.37318101226	43942.810284584	43473.48940147293	43473.489401473016	43484.812363306635	43442.58360554204	43457.00393900699	43416.939086812126
2003	Com. de Madrid	8912.620887666017	9094.919196180586	9119.403968939037	9119.40396893905	9117.5071151548	9130.930661904798	9148.75105465213	9066.080682413985
2003	Cueta	34.86410430902713	35.50194217751763	37.29678736463102	37.29678736463107	51.97399599324508	70.22890566922896	184.5770258294515	230.1498533874328
2003	Extremadura	331.2089909357577	343.55725023227865	345.29122612427966	345.29122612428023	345.1188536580412	298.5929217638325	503.0659025793908	456.68628200748265
2003	Galicia	820.2748986040548	844.8732143445493	844.1654586399994	844.1654586400009	843.8074373734685	893.909933594557	1001.2100439147387	1108.24780591114
2003	Illes Balears	29100.874177276557	30553.7919920625	30379.023771096137	30379.02377109619	30371.594701993952	30419.243643513175	30476.50520976647	30545.950195345707
2003	La Rioja	111.37144432050331	114.21980202319276	114.23373556441105	114.23373556441123	118.32677789187106	115.60793081253793	236.90700616936402	215.439319232748
2003	Melilla	307.9662547297396	321.78779430387914	321.25214091369946	321.2521409137	322.16477198154126	356.5213973641806	418.27948084248715	366.8760005807215
2003	País Vasco	1397.4695143868373	1418.705216557185	1428.0720101113236	1428.0720101113259	1427.33164112759	1351.7464706626033	1610.3071025999964	1543.3210739662231
2003	Princ. de Asturias	507.46640716472814	506.1505025233385	510.9889443109152	510.9889443109158	519.1092848977758	557.8364815146373	636.4345642463427	581.5668921718781
2003	Reg. de Murcia	3168.7597027537986	3387.946838597254	3363.046526581611	3363.046526581617	3362.6147976049556	3460.268257736435	3684.0849900136004	3680.72566307461
2004	Andalucía	27501.967615770896	28010.692247673116	28727.202755933766	28727.202755933806	28717.048775996544	28672.152910130353	28671.020287284002	28724.178428403124
2004	Aragón	857.0758975969168	857.864675832423	893.8769396014197	893.8769396014209	901.6122038354281	871.4688473416659	1029.1645399782317	986.743659553554
2004	Canarias	25014.026394385044	25841.767043851785	26253.446172350832	26253.446172350876	26246.27857638669	26285.216013654768	26203.63623846477	26177.673148310052
2004	Cantabria	457.1071453850223	460.6445403446751	464.5034614328531	464.50346143285384	469.8276779453091	458.1188840361682	609.5354280329286	616.326816333143
2004	Castilla y León	997.5007621749427	1012.4671798338624	1023.3780651479076	1023.3780651479091	1026.9471000999415	1055.5421325651728	1098.5219698198891	1135.6917609057232
2004	Castilla-La Mancha	640.1436930074146	658.2427850235084	664.7611491451291	664.7611491451302	666.0588623223433	707.3452590218347	828.2109631387707	823.5564847891244
2004	Cataluña	21964.385714687087	21983.674708895414	22249.522823179075	22249.522823179104	22243.22769720081	22291.561338287447	22304.53620022273	22308.30603051705
2004	Com. Foral de Navarra	477.4445395652881	484.73571957823424	491.0573015629634	491.0573015629642	525.982246928355	544.8471343553605	566.792953222433	626.8295300535692
2004	Com. Valenciana	41343.98547379658	41462.09899552696	43341.21381769711	43341.21381769717	43351.43639690192	43317.80072140373	43205.157007612084	43192.865540848616
2004	Com. de Madrid	9065.635567688969	9083.862550680939	9178.892187337491	9178.892187337506	9176.944235430223	9182.218424703215	9156.439459771662	9059.384444454276
2004	Cueta	45.51702507011874	48.03072627494006	47.8161483532578	47.81614835325789	65.4019687464833	77.41228799127755	146.30001812932025	202.4626953450064
2004	Extremadura	338.95656967109704	340.1346419733016	346.66078339629877	346.6607833962993	346.44466302511444	292.74531961692014	491.1134655410501	425.0484002838267
2004	Galicia	865.7919236741735	875.1054513387501	886.5079947460713	886.5079947460724	886.3650433782657	926.3103007932795	996.7885850027676	1095.4955705576692
2004	Illes Balears	35598.187394200526	37114.65963340241	37578.2123049048	37578.21230490486	37567.59612742799	37607.485673470284	37541.40567944005	37609.14640278974
2004	La Rioja	113.30833900433815	113.5421348512559	115.04614501588122	115.04614501588136	119.77585820426313	111.69612659087417	196.9024803562516	168.7466298736104
2004	Melilla	300.21867599440026	297.68207247531274	305.8637391595842	305.8637391595846	306.9400801026001	335.3104626761128	360.54789360587915	308.33020721542096
2004	País Vasco	1422.6491452766902	1425.795527079466	1436.5364467511645	1436.5364467511667	1435.7958488436952	1377.8145470193056	1527.0936140931058	1537.3476573798916
