Year	Province	Previous time	Previous two times	Previous three times	MI 3 selection	MI 5 selection	MI 7 selection	MI 9 selection	MI 11 selection
2003	Andalucía	8229.646391128741	9070.24961927121	9067.881310516279	9067.881310516284	9073.661706663974	9065.988729176494	9068.05038199633	9071.857797544062
2003	Aragón	3717.774700903243	4443.175322887793	4405.28210072841	4405.282100728413	4443.356335330126	4400.722305118894	4401.12634927011	4402.751100760277
2003	Canarias	2387.0233695717866	2376.390845043986	2391.4720974544075	2391.472097454409	2386.407099481649	2369.5650147717597	2368.64506938288	2371.3922273131993
2003	Cantabria	344.5188368454125	391.5872234060121	390.98340123254553	390.98340123254576	383.63988220442127	367.32505426906755	375.7101314285181	376.53422764465046
2003	Castilla y León	2848.9057662216806	3195.9555181058586	3193.638310728517	3193.638310728519	3195.898350976472	3181.4919624825316	3179.4714269191495	3183.8434014513464
2003	Castilla-La Mancha	2139.992005789774	2353.5378094472953	2344.9970303021514	2344.9970303021537	2345.1380991505252	2341.9806021574445	2345.7957362145908	2349.5439848466535
2003	Cataluña	12232.311668654153	13370.967341238747	13328.043779861102	13328.043779861116	13342.522303266107	13352.822098898712	13351.775045287039	13356.290680979606
2003	Com. Foral de Navarra	638.8742166776194	729.2650475037158	724.5786377585939	724.5786377585944	636.9671437294743	635.0189316973981	633.7605488309805	637.5362323594178
2003	Com. Valenciana	8833.500835929217	10295.84098259058	10207.332465506692	10207.3324655067	10133.34514849692	10126.034294023395	10129.439432902715	10130.065620796295
2003	Com. de Madrid	22656.845924190893	25135.349163725332	25059.717378045614	25059.717378045632	25079.51886897636	25084.318691442837	25083.045943935005	25081.793912617246
2003	Cueta	11.357763852046567	12.274085556350666	12.878826647064068	12.878826647064052	-17.543380717717298	-36.02709839410636	-35.05186730694349	-30.93567159903226
2003	Extremadura	356.823081018463	415.6651487395925	411.64303826749097	411.64303826749125	412.4394103206277	374.62097732605196	375.8133231149305	377.61404672182454
2003	Galicia	344.5188368454125	367.0137724552086	369.07675286191125	369.0767528619115	377.004367240587	389.5650015592948	388.93436002746853	396.57793718843584
2003	Illes Balears	3647.7351571489558	3905.046509995521	3892.555265719659	3892.5552657196627	3891.787932915725	3896.5744266207753	3898.53693205739	3905.226207784939
2003	La Rioja	221.47639511490806	244.76528252916228	244.45432092693954	244.45432092693974	233.95123615893306	212.28485663003624	218.18949314946616	217.9146485283072
2003	Melilla	20.822567062085373	22.622948279538985	22.616339581855215	22.616339581855232	20.222090157360416	-8.579493700322356	-7.982536709372827	-7.8873932719078645
2003	País Vasco	642.6601379616349	667.3453744487724	669.4821559975356	669.4821559975362	671.2502336630578	614.655648303657	613.6321658813969	616.3635710599858
2003	Princ. de Asturias	1370.503504813619	1469.7499297340805	1472.8257631784245	1472.8257631784254	1454.5092517417322	1447.751099508057	1450.3491680158802	1449.628175679782
2003	Reg. de Murcia	1952.5889022310057	2210.642153751077	2210.2596957424134	2210.259695742415	2216.1052178119567	2224.0590088907393	2226.737500794871	2233.2510816872546
2004	Andalucía	8838.233237534238	9453.592730428143	9473.31775723535	9473.317757235358	9479.638573820741	9470.563075332242	9472.380775970496	9475.811579900681
2004	Aragón	4071.758340958694	4411.462274591051	4451.263222750243	4451.2632227502445	4477.952094997923	4445.917488063825	4445.603900011389	4446.671225065848
2004	Canarias	2395.5416924608217	2442.874232383342	2433.5492518784536	2433.549251878456	2424.337640462597	2400.2590391698836	2399.168378636219	2400.614048168138
2004	Cantabria	400.3611757846415	449.8267940990545	449.77701623055884	449.7770162305591	440.3411251128216	429.51812308110095	437.90522680888307	438.2434669481027
2004	Castilla y León	3189.6386817830776	3504.189954534124	3507.814120895483	3507.8141208954853	3508.090795039192	3493.2254351443053	3491.6397170120263	3495.113373839054
2004	Castilla-La Mancha	2402.167054707849	2643.309125676331	2640.626449862097	2640.6264498620994	2640.8191713714	2638.7877540303252	2642.0235705713485	2644.3302251465975
2004	Cataluña	12736.78567974922	13339.086814014578	13384.76078351979	13384.7607835198	13402.859092285702	13421.606042692662	13420.128526195771	13423.27440395626
2004	Com. Foral de Navarra	677.6799098387785	718.8624651245605	723.6338721823632	723.6338721823636	624.9401983475706	626.2963092428471	624.2032355940207	626.8856317980479
2004	Com. Valenciana	9194.109838231696	9626.174501030004	9726.872874309094	9726.8728743091	9649.8654538038	9667.198570707269	9669.633159398378	9668.830933339277
2004	Com. de Madrid	24115.37209885787	25640.13180998904	25726.947567625568	25726.947567625586	25758.97838616778	25780.092473868182	25778.191721951644	25774.66493779525
2004	Cueta	13.250724494054328	14.922056946889587	14.849809664833417	14.84980966483343	-27.29211764624847	-43.218052765160024	-42.67118372921868	-39.367576167251855
2004	Extremadura	378.59212840155226	401.6677834521309	405.2067761622725	405.2067761622727	406.62257795786314	372.4021737894932	372.24299291958687	373.3046369195477
2004	Galicia	368.18084487050953	392.52455498449115	392.13952973922477	392.13952973922517	398.90213888662345	412.0868878564065	411.90437280913653	417.9386314073471
2004	Illes Balears	4237.392397134373	4759.883663279522	4734.064861119475	4734.064861119478	4730.369158000985	4741.218519669245	4742.880600396796	4748.061379497958
2004	La Rioja	272.5863324491176	316.26051007371314	314.42831455044814	314.42831455044825	301.2434720093993	279.4966434288364	285.49211554272614	283.886728267017
2004	Melilla	23.662008025097016	26.233531086659077	26.15797945576102	26.157979455761044	23.052061658602597	-5.768985562113864	-4.924223782320897	-6.006292690438859
2004	País Vasco	658.7503034187009	682.2642714158992	681.6903615601096	681.6903615601102	683.2411376096537	674.0871473654908	675.2395406426158	677.2122491761016
