Year	Province	Previous time	Previous two times	Previous three times	MI 3 selection	MI 5 selection	MI 7 selection	MI 9 selection	MI 11 selection
2003	La Rioja	1684.7580330454762	1994.564208877002	1988.7523232725391	1988.75232327254	2030.0130889663383	2192.7521542408376	2519.6121129847147	2703.322328572649
2003	Melilla	55.79328790688744	77.46421064152085	81.98872702532337	81.98872702532339	91.32446511895182	295.6650479356688	463.92824640174877	817.8078016576623
2003	País Vasco	4698.591888730021	5805.801746716023	5808.886285896271	5808.886285896274	5797.686936397018	5981.594127165479	6952.403866220996	7178.12826380363
2003	Princ. de Asturias	2267.598629929925	2981.097525161732	3026.477513931443	3026.477513931444	3103.610716191796	3234.3055252298345	3420.622210219979	3661.5146728342165
2003	Reg. de Murcia	36406.11666795668	39223.71273505813	39293.79614169474	39293.796141694744	39230.18248090417	39375.91479849852	40167.801754515516	39928.54051222363
2004	Andalucía	17491.195758809212	18649.380877332074	18233.187010206886	18233.1870102069	18236.950659035272	18355.158388151238	18767.971376893183	18650.90125369468
2004	Aragón	7553.016350394887	7890.11447117209	7725.663627085401	7725.663627085405	7586.943511509957	7492.878096518375	8062.782750840644	8254.327949118597
2004	Canarias	1194.574146434965	1287.9699946178034	1260.2955578761516	1260.2955578761523	1308.8356906448673	1496.4274244915428	1545.6760751879128	1853.2663631985022
2004	Cantabria	1530.3301825889127	1578.9248065528118	1540.6443244432387	1540.6443244432396	1573.4479094732503	1671.9487727449136	2092.1170678535414	2108.0951000838786
2004	Castilla y León	6533.792537381569	7137.888230549477	6865.187742637052	6865.187742637056	6864.463106386352	7000.909357747648	7119.692290189241	7109.347391356385
2004	Castilla-La Mancha	8540.35828460427	9512.818638547527	9306.9816348439	9306.981634843905	9304.985212850928	9481.265409510035	9828.055049809003	9838.141749312588
2004	Cataluña	59232.545582862	66617.1046029863	65788.75938169549	65788.75938169555	65707.07606798726	65739.65629403526	65848.89823315457	65673.78557220993
2004	Com. Foral de Navarra	6121.320730355651	6874.253046546231	6669.272122596023	6669.272122596025	7076.933977567251	7045.060562673954	7048.771898404822	6826.4970537802665
2004	Com. Valenciana	36532.6478744598	39939.17453585322	39465.978558933726	39465.97855893375	39821.84666585919	39744.453834257714	40142.65682397001	40073.965674524945
2004	Com. de Madrid	95024.93608384293	114842.23596527794	114995.40247947855	114995.40247947858	114876.89508725659	114887.06566693257	114642.88857831908	114745.300239035
2004	Cueta	32.87818751655867	39.799364521530165	38.69785375067323	38.69785375067325	205.22558006259214	251.97196983801314	431.8318932954171	326.05238748264924
2004	Extremadura	820.9583792013437	870.5932691936488	830.7771894730141	830.7771894730149	826.0609537354437	1005.972186243885	1735.3773147808822	1939.055711885479
2004	Galicia	788.0801916847851	790.4606966391765	763.7280172164772	763.7280172164776	728.4109388618673	904.2540083225085	1121.9423864263927	737.1934601525189
2004	Illes Balears	10407.440812059755	11442.311524342198	11381.525999276026	11381.525999276031	11388.659078977087	11497.93767131635	11757.585040372021	11517.781084824142
2004	La Rioja	1947.7835331779456	2173.626224571807	2137.4891106913215	2137.489110691323	2190.51633750848	2342.13757121737	2535.573764159918	2775.7557839718156
2004	Melilla	63.76375760787136	70.37185270101965	65.92639811202558	65.92639811202561	78.449102769328	274.8382143657485	305.64980021986486	700.3945958563521
2004	País Vasco	5648.07409185973	6532.086392700693	6399.69586619923	6399.695866199234	6388.049761141343	6564.931760846537	7087.554528807771	6949.158858513987
2004	Princ. de Asturias	2576.454330843052	2827.268279066136	2690.001377063719	2690.00137706372	2775.5008179247507	2900.0017228286233	2939.606895685623	3248.2829767792523
2004	Reg. de Murcia	39477.73642897336	41283.42484831874	41141.27351765461	41141.27351765465	41081.53536795807	41219.497154556906	41943.198749925126	41798.84340998318
2005	Andalucía	20937.427595772137	24124.296077602263	24429.606250549103	24429.606250549106	24440.809317868618	24547.006373740656	24835.69832880151	24717.648845678767
2005	Aragón	9193.936800084952	10749.90630418454	10951.25123770046	10951.251237700462	10921.087823331309	10827.651354120553	11390.45159589021	11519.714363471434
2005	Canarias	1469.5553511189103	1733.837055931488	1757.2027107745373	1757.202710774538	1823.680858255739	2015.3419251893301	2010.5995243837278	2317.9955459019625
