Year	Province	Previous time	Previous two times	Previous three times	MI 3 selection	MI 5 selection	MI 7 selection	MI 9 selection	MI 11 selection
2003	Andalucía	5204.568144081627	6030.573750227728	6053.931714697284	6053.931714697286	6052.051800965321	6039.208597705045	6037.036042817042	6050.399423602809
2003	Aragón	2068.7170285606912	2426.564345960936	2435.919787272799	2435.9197872727996	2447.2751179712423	2437.2772941278286	2451.21377429737	2487.6396084217927
2003	Canarias	582.2484087840902	656.2617266020931	659.4731250858368	659.473125085837	654.7553650843895	644.1776947313535	665.9264076571724	659.8292706691653
2003	Cantabria	2589.2702417120304	2978.909326061691	2982.1579545046325	2982.1579545046334	2978.300959191585	2969.166019712559	2934.9321564282372	2991.3108665915156
2003	Castilla y León	3347.9283505085186	3981.713939297918	4034.50821068556	4034.508210685561	4033.45823580881	4023.89831308009	4045.118218438571	4017.3736371691234
2003	Castilla-La Mancha	3899.3291614762334	4712.651877902135	4783.347499754745	4783.3474997547455	4782.619062552162	4775.84934179441	4786.476403018525	4835.731554272788
2003	Cataluña	27274.096406834873	30519.25327509899	30426.06926819639	30426.069268196396	30430.30128808633	30436.206795008875	30465.09042400538	30475.78027790739
2003	Com. Foral de Navarra	1702.4018044912307	2125.465339857202	2165.9379207731254	2165.9379207731263	2124.9326992629763	2127.8724213895302	2150.3828203137127	2149.091187764018
2003	Com. Valenciana	3921.5008724067534	4519.7191517123365	4553.568085193138	4553.56808519314	4517.136769940194	4514.571447493494	4513.748267215669	4581.8253816042625
2003	Com. de Madrid	43123.01377242962	49699.47150699273	49755.07016281674	49755.07016281676	49760.432925289526	49759.98291129445	49753.57092670979	49742.42179655409
2003	Cueta	15.42379890818782	13.16034824084918	11.806508161213728	11.806508161213735	-3.6504745881215115	-9.699333429866456	1.9850388851630214	7.711245611523211
2003	Extremadura	609.2400568734189	711.3394319847923	719.1270407851314	719.1270407851316	719.4301197783162	698.2879624882713	716.1802549978354	769.4258766825454
2003	Galicia	1605.039073883295	1842.7760787132845	1853.0456618141325	1853.0456618141332	1855.8386679797568	1853.3870271281667	1893.594494358752	1907.3210799675305
2003	Illes Balears	1643.5985711537646	1799.92926795254	1785.3531636826738	1785.353163682674	1781.8902465125825	1780.832046138445	1805.2274839766521	1830.9790081809574
2003	La Rioja	427.0464322704503	493.39098126539574	496.16468518873705	496.16468518873717	491.1281467828164	477.6430159416013	449.66547835457476	481.0747114337625
2003	Melilla	28.919622952852162	34.48400656396352	34.80544676114486	34.805446761144864	33.619109795387836	18.569525446193502	20.15251021372445	15.854958764163918
2003	País Vasco	3014.388699118957	3485.9019124815577	3504.7073834886946	3504.707383488696	3505.501016598496	3477.8171555033064	3515.2187983078807	3574.0482817089655
2003	Princ. de Asturias	782.7577945905318	974.9571199787204	997.2385404756552	997.2385404756552	987.4686012012595	981.3935956592804	977.9848325925342	1008.8911453574041
2003	Reg. de Murcia	826.1372290198101	902.7676921079748	905.3188002095	905.3188002095004	906.3300693023347	903.6448705340698	950.9483282371351	1037.8960273605476
2004	Andalucía	5585.3431796275145	5916.570301373077	5842.469778441792	5842.469778441795	5840.005268843415	5826.466890065241	5822.164710093153	5829.503312091758
2004	Aragón	2135.2321613522513	2198.1477499008024	2151.105845929371	2151.1058459293727	2155.438528107854	2146.41299364147	2158.658463199973	2184.8914172908085
2004	Canarias	631.4117678039389	673.7865650008752	669.9098618197738	669.909861819774	664.0195272124208	652.2833696770015	663.1211507498344	638.7063522183181
2004	Cantabria	2777.247790905569	2940.851856317528	2907.8159160609225	2907.815916060924	2903.1612649779013	2895.853115658308	2859.199297750993	2913.8461989106113
2004	Castilla y León	3455.8949428658334	3557.975244420333	3471.5341352608684	3471.5341352608693	3469.652958841212	3460.3038584088613	3474.018494618786	3443.778592771255
2004	Castilla-La Mancha	4273.356284999788	4593.424894958132	4513.6112645296635	4513.611264529667	4513.146365008785	4506.806530369161	4510.92140507877	4547.542787226592
2004	Cataluña	29761.18398078016	31895.34187992368	31781.808647562793	31781.808647562808	31785.356693330425	31791.086716095382	31816.463923942243	31825.767305125308
2004	Com. Foral de Navarra	1820.9722585979246	1924.4702470092907	1870.4223663966932	1870.4223663966943	1824.665382981103	1828.741984067222	1846.4740975910104	1829.9781893827674
2004	Com. Valenciana	4273.356284999788	4575.556211149456	4533.482922986407	4533.48292298641	4490.582876548361	4490.103658866371	4485.819014633804	4542.303189883003
2004	Com. de Madrid	50308.57608878162	56318.92706366483	56325.50447150884	56325.50447150886	56332.144097281125	56333.23724768713	56318.90446912778	56300.95999779165
2004	Cueta	16.387786339949557	17.236135808025413	17.88589053382039	17.8858905338204	-2.579553359493133	-7.678085392535394	-3.856049270507455	-16.30733700276795
2004	Extremadura	643.9436044168415	674.7195505401958	663.6254132266503	663.6254132266506	664.0384851685017	643.2423514834884	670.0593351297015	729.4005440707766
2004	Galicia	1631.066734540862	1659.1544091279254	1626.5999259872708	1626.599925987272	1629.0666821990064	1627.086877596903	1654.2313003481172	1659.1805623049765
2004	Illes Balears	1783.3767487592168	1903.8026065826527	1902.9653753665334	1902.9653753665343	1898.4522279113385	1898.568491950882	1915.2103073736703	1932.9576537663356
2004	La Rioja	449.21814320097025	469.04540231397857	461.95381460578045	461.95381460578074	455.82974875591697	442.55490364726404	404.21319564695995	423.77274532299305
2004	Melilla	33.73956011166086	37.77115988719764	37.55708628762408	37.55708628762408	36.06806485007209	21.033784363816146	10.92259636157888	-6.905261763596704
