Year	Province	Previous time	Previous two times	Previous three times	MI 3 selection	MI 5 selection	MI 7 selection	MI 9 selection	MI 11 selection
2003	Andalucía	17384.15344659001	17782.032634753807	17788.03466974116	17788.03466974116	17786.64404463732	17770.296910576468	17878.18630989453	17927.73691215251
2003	Aragón	4902.917460463453	5028.060870378731	5052.413152383933	5052.413152383932	4948.084952693235	5039.7831649922955	5104.6284989953965	5185.885860680886
2003	Canarias	3156.258839670663	3156.029707432597	3158.861351314169	3158.861351314168	3150.344780627208	3150.5660387846606	3050.82881258798	3152.173162675334
2003	Cantabria	958.9677902307557	993.8136120874799	992.7978478117259	992.7978478117258	973.6013050181637	961.0113702296588	1146.498449058525	1158.241225975949
2003	Castilla y León	3283.571659959178	3465.0737269986257	3467.1826219726595	3467.182621972658	3447.118787629723	3442.196021174355	3361.5615088931663	3438.2389700907497
2003	Castilla-La Mancha	3910.0606461271213	4023.9995138002128	4030.4171178055913	4030.417117805591	4026.8160546107415	3990.970300543112	4035.60719880782	4176.195364864496
2003	Cataluña	45215.285513401606	46689.2754140677	46684.233561843794	46684.23356184378	46682.04181369938	46675.56735564567	46656.3695035072	46763.290791583764
2003	Com. Foral de Navarra	1240.1550983499935	1274.5550514050924	1274.8109163835911	1274.8109163835907	1229.6758725247553	1244.0198930592223	1225.2941065625373	1320.2035010772067
2003	Com. Valenciana	18339.457558539085	18802.57225381911	18804.145602522283	18804.14560252228	18778.816627204546	18805.044065128157	18958.51024748096	19030.33430390249
2003	Com. de Madrid	43581.2849997706	44130.080008721365	44155.253727877265	44155.25372787725	44181.88448047547	44192.72829247575	44211.69889977043	44178.153955810594
2003	Cueta	112.65810716177931	110.70199025280989	111.19034900597406	111.19034900597404	69.38098234773307	87.16036979224407	101.26579459379022	191.1697072069668
2003	Extremadura	1389.4499883286117	1450.0107602761746	1449.2160582714287	1449.2160582714282	1448.8652602849234	1432.3009719599738	1527.053313245854	1642.6793519883806
2003	Galicia	1481.9578649411296	1514.931163536764	1517.3262818004985	1517.3262818004976	1502.3128925698404	1440.4778209613758	1414.1978053946605	1615.308893005157
2003	Illes Balears	4238.87577190825	4345.66976905946	4350.925003659962	4350.925003659961	4322.330953808422	4307.77773616902	4299.899442347665	4476.020156151388
2003	La Rioja	560.5427770976337	574.141468145926	575.2054130065375	575.2054130065376	568.3644932347969	548.0356851966168	650.7735053926912	640.9169408398526
2003	Melilla	81.51684176746633	93.44139912529715	92.90513401019888	92.90513401019884	90.412848758743	85.06311825284304	26.845494237575057	53.49436032968241
2003	País Vasco	4836.055331822722	5036.691590211229	5038.976607249581	5038.97660724958	5040.402814532391	5039.3714580929645	5134.162101569487	5295.188621838553
2003	Princ. de Asturias	1387.6181491877696	1419.4652924566371	1424.4496102354356	1424.4496102354353	1407.7143364687856	1393.5993742131336	1400.399103951835	1441.325970289643
2003	Reg. de Murcia	3585.8251181980977	3684.0666503502107	3687.629017614389	3687.6290176143884	3675.3858923473595	3642.570959945104	3652.41689201971	3956.5782032329034
2004	Andalucía	16417.858299795887	16527.032793021324	16552.99424053753	16552.99424053753	16552.037164560737	16540.828242842283	16643.330312811384	16678.608603490695
2004	Aragón	4493.501412485279	4449.065994779106	4461.1724714260135	4461.172471426013	4364.077058777267	4458.352923147194	4519.953880941102	4590.99016524591
2004	Canarias	3070.1624000510915	3139.082472030116	3134.189479858098	3134.1894798580975	3126.4356454024005	3132.2323556208494	3017.594209708122	3056.3983390791273
2004	Cantabria	893.9375007308668	893.515832053853	896.5516884416444	896.5516884416443	877.9456766998592	858.3035879044712	1039.9802833243077	1038.3426699635909
2004	Castilla y León	3231.3642444451825	3323.59636158959	3335.9609042364077	3335.9609042364073	3316.6623072438365	3313.8893208041727	3241.926984592765	3289.2302126485038
2004	Castilla-La Mancha	3586.7410377685187	3553.056081451616	3564.0615966399587	3564.061596639958	3561.1183421082974	3526.67752120389	3562.2739632696507	3661.431050370637
2004	Cataluña	45207.04223726782	46867.63307577744	46916.02592495143	46916.02592495141	46910.744137605594	46888.383475160575	46844.897134741084	46897.06833168409
2004	Com. Foral de Navarra	1122.0014737656884	1102.7412634161212	1106.4520996306037	1106.4520996306037	1064.750544002961	1075.0669570543566	1043.2256173240708	1096.6589247534855
2004	Com. Valenciana	17904.395762589123	18340.68763856202	18357.632392026528	18357.632392026524	18336.529063920483	18350.932003996943	18489.58706621582	18529.549398859308
2004	Com. de Madrid	42521.566056793534	43544.148697975004	43529.20199608632	43529.20199608631	43554.171715655655	43563.63288511158	43560.13851084012	43461.64909559708
2004	Cueta	109.91034845051641	112.5491343824086	112.16897385574671	112.16897385574669	74.14831600740109	87.94248187816746	90.05736771438265	131.40597342346194
2004	Extremadura	1354.6450446526146	1386.6867317114088	1390.5968583973035	1390.5968583973035	1390.111410738156	1365.2936085505016	1449.1696370657166	1578.1102925229545
2004	Galicia	1317.092342265355	1281.0665713083893	1285.2783375586614	1285.2783375586612	1270.9133416992283	1209.0785162675984	1190.9637953109589	1335.5761919443291
2004	Illes Balears	4237.959852337828	4393.559488529225	4394.921197483319	4394.921197483318	4367.186096604792	4344.067295890235	4331.984967043255	4463.133976521826
2004	La Rioja	563.2905358088966	585.4433849429217	585.4975995223269	585.4975995223267	579.6098995993787	560.6015977806261	657.858061140376	597.121879633082
2004	Melilla	72.35764606325664	70.32623201832659	71.58404964520938	71.58404964520936	69.2889729358891	63.910971711241416	3.0075367491991543	-23.96731910952933
