Year	Province	Immigrant Stock	Entity Effect	1 features	2 features	3 features	4 features	5 features	6 features	7 features
2002	Andalucía	26008.0	25219.995499715384	19597.042553826057	27917.074185608857	27689.773761197997	25201.352165434626	26280.474801809374	25424.24673029623	25212.197319260726
2002	Aragón	874.0	757.9584280953621	798.705715749193	736.9731095180416	731.0028386122978	735.4367591007224	718.2340764812969	711.3302661189392	659.5900412006928
2002	Canarias	22117.0	23055.495260748434	16416.14480005478	16767.462634897485	17066.981776023393	22007.54742436246	22780.681669073554	20828.31942741324	20924.924148715614
2002	Cantabria	453.0	516.3534790622734	575.0339718663882	512.6174336749673	509.3539835074917	521.1613830416137	523.0670531754406	563.5077472449693	558.8497446035724
2002	Castilla y León	958.0	1065.0970932176729	1108.2556849011141	1075.000680052009	1052.2127442156352	1040.170946059755	1040.6929626702931	1069.5691673778272	1053.6382905956812
2002	Castilla-La Mancha	579.0	616.7797366370737	685.7130424634115	673.8736331544716	673.4345874864894	688.3660509707462	710.6698228553093	722.080117823424	697.0615153569594
2002	Cataluña	22402.0	25262.669981389754	19978.409147042683	26927.61799403985	26818.98174656848	26392.552158718678	25824.47119362918	26648.285562782065	26067.91119968635
2002	Com. Foral de Navarra	458.0	503.5673718500539	550.4931971229115	501.69784227219435	504.5531166670937	528.3637401635066	502.9659332158483	493.70074903742403	484.7226414808627
2002	Com. Valenciana	41823.0	36941.691466653174	25188.330503356086	29605.756128912115	29526.47061354592	29921.59382009156	30589.45550668465	31651.903192479687	32436.16641080728
2002	Com. de Madrid	9203.0	10535.339686209061	9011.562114866527	11737.820728262554	11855.101825076063	12353.255615961452	11678.4345936758	11491.608192698015	11586.051629208727
2002	Cueta	36.0	40.77056103665543	60.08332458159212	54.89806310881586	56.06519968521241	51.95949269024307	52.54703905096841	47.458888609850696	47.09777275198342
2002	Extremadura	342.0	354.71630549048456	418.2817753436551	380.40783274711185	376.16241602256594	376.19221871908746	392.5497435492729	366.63768449520904	364.3369331995995
2002	Galicia	847.0	943.2989559915229	988.0051340621849	970.4490381377101	948.094290802053	915.8540663167712	922.8308126684557	966.1946438417503	991.5598529650018
2002	Illes Balears	30049.0	31280.54670753821	21364.60697257962	20478.21001859858	20915.239443793085	25435.520038865845	25608.876263579517	28568.87096696216	28565.872018540744
2002	La Rioja	115.0	128.7598222269084	164.76845951642503	145.7671078342551	145.8594165209249	151.03793732096324	148.00022239616425	152.38317027865017	153.53265323581323
2002	Melilla	318.0	275.442249888663	374.44167342005693	346.4882353436859	355.2676205460521	239.01360566263503	239.916012720091	246.26680936049618	246.71521880514257
2002	País Vasco	721.5	860.0913480091696	902.9601690724298	887.0011102749628	882.2970744535022	879.0785819850522	823.4525967352056	774.5062015717368	809.54465788597
2002	Princ. de Asturias	524.0	651.567006926624	716.2782971404173	629.9875342971426	612.6573137989764	604.7995100918811	607.5900927235892	581.8741683850028	602.2899935378229
2002	Reg. de Murcia	3272.0	2967.113935545924	2706.8123057170264	2645.9149502565565	2685.9072708562703	2716.6311452433006	2785.7716254732954	2923.897637236145	3059.5444547421343
2003	Andalucía	28398.0	27909.190328265064	21686.66487319613	30893.857093005663	30642.31974413303	27888.559065075515	29082.747979441578	28135.220759917156	27900.560631938417
2003	Aragón	885.0	917.7303691911928	967.066878894051	892.321503148296	885.0927439981837	890.4613016076445	869.6324227586082	861.2733410493468	798.6266655112478
2003	Canarias	25829.0	24426.384723576197	17392.255686944456	17764.463028277583	18081.791703739742	23316.125467277223	24135.230599945393	22066.780076751933	22169.128955488144
2003	Cantabria	472.0	478.99557749314124	533.4305676269043	475.5298330169286	472.5024917459278	483.455632158209	485.22342806407096	522.7382592708559	518.4172606610811
2003	Castilla y León	1030.0	1022.9928715635172	1064.4453662891392	1032.5049609297828	1010.617852170682	999.0520768505585	999.5534576869339	1027.2881607123406	1011.9870454528311
2003	Castilla-La Mancha	661.0	608.1001147395829	676.0633578430775	664.390558411517	663.9576912059055	678.6790319352771	700.6689343858321	711.9186581805129	687.2521295532385
2003	Cataluña	22680.0	23751.259999558064	18783.144868634947	25316.597834526863	25214.461054805255	24813.543811299875	24279.449880904544	25053.977248262636	24508.325406825446
2003	Com. Foral de Navarra	493.0	493.0699422625872	539.0175458035128	491.23938513648346	494.03513811758825	517.3494023231499	492.48104129477275	483.4090003261053	474.6180515434682
2003	Com. Valenciana	42691.0	46666.16048821325	31818.864459978246	37399.12581246741	37298.969310759654	37798.10408876294	38641.772567739215	39983.89720381327	40974.60855888252
2003	Com. de Madrid	9361.0	9809.989446005566	8391.122818240563	10929.680569682207	11038.886950892918	11502.743226687267	10874.38312594646	10700.419582632676	10788.36065933354
2003	Cueta	47.0	37.638099683422986	55.46703558678667	50.68016527559565	51.75762905557874	47.96736948547733	48.50977380691236	43.81255334593165	43.479182543321144
2003	Extremadura	350.0	354.2854486688183	417.7737086055437	379.9457696639735	375.7055096427653	375.7352761393863	392.0729322715458	366.19234734831286	363.8943906645532
2003	Galicia	894.0	913.3276100743283	956.6133431004147	939.615055303009	917.9705831786546	886.7547242079944	893.5097990768953	935.4958354629335	960.055118265514
2003	Illes Balears	36758.0	33060.925408884	22580.605259701566	21643.757708659025	22105.66131165331	26883.220379855615	27066.44343116639	30194.910622426894	30191.740984408974
2003	La Rioja	117.0	122.40998848912098	156.6428477761658	138.57855411324647	138.66631056613113	143.58945087931258	140.7015418829598	144.86834322335025	145.9611390436707
2003	Melilla	310.0	284.4967568041253	386.75055022740804	357.8782095553904	366.94619610363026	246.87060779733542	247.80267933417176	254.36224326471665	254.82539310020414
