Year	Province	Immigrant Stock	Entity Effect	1 features	2 features	3 features	4 features	5 features	6 features	7 features
2002	Andalucía	149.0	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125
2002	Aragón	56.0	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125
2002	Canarias	34.0	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125
2002	Cantabria	8.0	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125
2002	Castilla y León	48.0	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125
2002	Castilla-La Mancha	32.0	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125
2002	Cataluña	699.0	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125
2002	Com. Foral de Navarra	23.0	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125
2002	Com. Valenciana	221.0	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125
2002	Com. de Madrid	331.0	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125
2002	Cueta	2.0	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125
2002	Extremadura	8.0	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125
2002	Galicia	43.0	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125	1846.159423828125
