Year	Province	Immigrant Stock	Entity Effect	1 features	2 features	3 features	4 features	5 features	6 features	7 features
2002	Andalucía	18980.0	17848.9016158823	14372.248908702395	21203.277736168548	21549.35943164074	21431.616573802927	18533.749643990308	18331.872112418972	18679.002140065448
2002	Aragón	5353.0	4961.160072985263	4488.4372532509415	4184.793082538081	4158.1273720853105	4193.582346123905	4065.7181568106867	3953.9850315526883	3949.448811746585
2002	Canarias	3446.0	3640.63590324051	3248.935319580352	3344.024976135693	3454.4433751939023	3415.723455644102	3739.566818351385	3875.3624496829834	3859.712820386394
2002	Cantabria	1047.0	982.1595921929041	1094.5360467763512	969.2601339565948	965.8604847148163	971.6527900770924	1011.807897637401	996.7020652278164	998.8695854583733
2002	Castilla y León	3585.0	3274.8710128369175	3095.6138982649045	3252.1518132987103	3252.5785261903184	3298.9587156877387	3180.3622272631947	3170.3541499184994	3163.3391440156656
2002	Castilla-La Mancha	4269.0	3678.6374903908713	3715.8594316253907	3627.248914213358	3670.478806413938	3670.8749765222155	3512.6412031876403	3474.221433712014	3463.878216230931
2002	Cataluña	49366.0	48305.45309674808	32317.821250133682	51823.40811336713	51021.86193875292	51038.307476259695	47885.93100046134	48302.745824108366	47828.26486062716
2002	Com. Foral de Navarra	1354.0	1286.1849818084545	1382.0108639081045	1201.3949479806868	1182.4285721510103	1186.5462183854709	1253.1491445167044	1275.0219286219597	1282.413133947088
2002	Com. Valenciana	20023.0	20426.969442155943	14474.372531473675	18004.033713738725	18080.18900402016	18100.45540381558	17272.0066773867	18012.217442416208	18044.554388791363
2002	Com. de Madrid	47582.0	47747.2258164199	32002.0120296276	48530.63619499581	47492.28022314308	46911.567909898455	51651.863852660994	50211.77898511844	49832.676629401845
2002	Cueta	123.0	122.98288073134663	192.7646839142576	150.35024603724017	151.47131527617475	150.10589231654146	136.90436369962973	141.02477596935566	140.02103739203133
2002	Extremadura	1517.0	1368.4265700523006	1487.5706284921978	1361.6331565459734	1398.7531700245222	1404.2423276797049	1333.1474760193883	1315.7108472107307	1305.068103908248
2002	Galicia	1618.0	1484.3278378375987	1674.1302631981478	1804.15526537067	1807.2681616479917	1822.8572776385588	1887.3005918399026	1811.6543969355032	1813.8416210439145
2002	Illes Balears	4628.0	4702.234806753312	3963.706067010398	3693.8176309584014	3686.399655404937	3639.743417455045	4415.089720443654	4321.7732427740575	4347.607378094919
2002	La Rioja	612.0	601.0309298188879	705.6602716644786	599.5298656823467	594.1903363831211	596.9555877487943	633.5674844813792	642.2775339042098	645.217495400579
2002	Melilla	89.0	58.10012940689257	109.87527262212386	76.96125902657714	75.04970197873672	73.95252072147271	61.55067334027305	59.90394970621963	59.902871840156266
2002	País Vasco	2640.0	2506.652298668193	2441.1737407244314	2454.586842485757	2406.7519521742306	2433.6698894311558	2483.8861028861597	2669.136186979788	2674.199520533148
2002	Princ. de Asturias	1515.0	1423.3899511436834	1539.0063344715102	1460.5081611965613	1479.7524324819665	1497.2731192617437	1572.0870598232448	1514.0578757657368	1512.0944057853642
2002	Reg. de Murcia	3915.0	3770.115626731769	3433.9003089994094	3110.613010289502	3119.3302974053076	3090.48896648915	3231.0470326135705	3288.6693788316825	3296.165516495394
2003	Andalucía	17925.0	16938.192466463748	13638.929914595261	20121.417381534277	20449.84086064696	20338.10562726798	17588.09731551338	17396.520233741205	17725.938555702956
2003	Aragón	4906.0	4728.0670588633675	4277.554445063766	3988.176561656853	3962.763701491454	3996.552874257217	3874.6962010988577	3768.2126970101963	3763.8896050072212
2003	Canarias	3352.0	3332.3354682922695	2973.805315161684	3060.8424821920507	3161.9103058670876	3126.4693102074075	3422.8886040895472	3547.184636637774	3532.8602668966987
2003	Cantabria	976.0	952.6770159244086	1061.6801415505502	940.1647750652925	936.8671768739273	942.4856081672934	981.4353352266872	966.7829513805073	968.8854067468408
2003	Castilla y León	3528.0	3279.277035357584	3099.778747658239	3256.527269331596	3256.9545563241754	3303.397145885182	3184.6410973445777	3174.6195550988236	3167.595111183357
2003	Castilla-La Mancha	3916.0	3526.404967632727	3562.0865586612567	3477.1429974643374	3518.583913293789	3518.963688751824	3367.2780807537856	3330.4482310368635	3320.5330454275518
2003	Cataluña	49357.0	46568.56157052312	31155.787850654153	49960.02349234046	49187.298054709565	49203.15226943788	46164.12399011166	46565.951641735934	46108.531318658526
2003	Com. Foral de Navarra	1225.0	1230.1558005986817	1321.8072864888547	1149.0594160027988	1130.919259203265	1134.857531280593	1198.5590804947512	1219.4790357289428	1226.5482631205878
2003	Com. Valenciana	19548.0	19458.6927228314	13788.260086416925	17150.608698916356	17223.154085396753	17242.4598197757	16453.281119046293	17158.40450348311	17189.20861786196
2003	Com. de Madrid	46425.0	44574.683106229524	29875.652890640667	45306.04013839342	44336.67725698214	43794.55010935918	48219.87924347031	46875.48016018981	46521.567088132724
2003	Cueta	120.0	109.65574784908394	171.87559315418181	134.05742791569762	135.05701163869168	133.83955377074687	122.06861878670759	125.74251946456165	124.84755177729538
2003	Extremadura	1479.0	1343.4266399546561	1460.3940429584977	1336.757336039956	1373.1992000565647	1378.588075708549	1308.7920634311467	1291.6739862429376	1281.225676346261
2003	Galicia	1438.0	1407.1508799336202	1587.0846136084672	1710.349024311013	1713.3000669473586	1728.078633867907	1789.1712469501804	1717.4582419051303	1719.5317422803873
2003	Illes Balears	4627.0	4478.917663212019	3775.4629117662594	3518.3919374299985	3511.3262541757363	3466.885800467921	4205.409586344028	4116.524867209446	4141.132095422778
2003	La Rioja	615.0	571.6252711548168	671.1355840787429	570.1976471316576	565.119356261621	567.7493166900975	602.5699629479573	610.8538700084437	613.6499928103985
2003	Melilla	79.0	69.11225386497603	130.7007026053682	91.54826548427575	89.27439764066887	87.96925993509039	73.21680355755818	71.25796485953879	71.25668269797109
2003	País Vasco	2601.5	2452.252756479969	2388.195218745982	2401.317228441798	2354.520454240333	2380.8542165543645	2429.9806342591423	2611.210408168395	2616.1638569055026
2003	Princ. de Asturias	1429.0	1350.9017556075426	1460.6302071039588	1386.1296670348731	1404.3938959230659	1421.02231634379	1492.026248588249	1436.9522848042743	1435.0888073774197
2003	Reg. de Murcia	3749.0	3603.886236438899	3282.4950972748293	2973.461963655493	2981.7948940391143	2954.2252155941496	3088.585890459016	3143.667591130035	3150.8332141579267
2004	Andalucía	16178.0	15646.060285720276	12598.482399994982	18586.452480625958	18889.82213258953	18786.610635793288	16246.38706015885	16069.424460595497	16373.713063694035
2004	Aragón	4561.0	4257.864946590681	3852.1554161604076	3591.5559088486175	3568.6703352846703	3599.0992045250005	3489.3610703806226	3393.467257157461	3389.5740928534888
2004	Canarias	3149.0	3156.030939996264	2816.4696122222613	2898.9018867309956	2994.6224951726135	2961.056583243716	3241.7931632205455	3359.5130411180908	3345.946533625378
2004	Cantabria	889.0	870.3494411307653	969.9328339117523	858.918471707767	855.9058423538997	861.038745168258	896.6225501847405	883.2363827023843	885.1571499955008
2004	Castilla y León	3317.0	3136.4985454006155	2964.815545702628	3114.7392956393483	3115.1479787168205	3159.568475378778	3045.9830205699827	3036.397812508093	3029.679210241326
2004	Castilla-La Mancha	3221.0	3178.098168831503	3210.2554508650774	3133.70185626327	3171.0496084134415	3171.3918730423843	3034.688415146488	3001.4962891660552	2992.5604370680103
2004	Cataluña	47493.0	45142.292553570354	30201.570382656042	48429.883174704766	47680.824226077086	47696.192869112994	44750.24180175695	45139.76255983893	44696.35178338541
2004	Com. Foral de Navarra	1108.0	1095.7667900281813	1177.4057616497532	1023.5298221674653	1007.3713962370583	1010.8794297319467	1067.6218700539366	1086.256413892486	1092.553359859129
2004	Com. Valenciana	18399.0	18486.17802105865	13099.144643930218	16293.44838801443	16362.36807075905	16380.708935052455	15630.972138243176	16300.854570592604	16330.119144030281
2004	Com. de Madrid	44683.0	42325.133850048805	28367.919171527275	43019.58150780872	42099.139435181445	41584.371802796864	45786.367978190814	44509.81664495705	44173.76449377512
2004	Cueta	97.0	104.11504152177257	163.1910307378969	127.28374889161356	128.23282545955823	127.07688353258752	115.90071257345093	119.38897770432287	118.5392311133041
2004	Extremadura	1339.0	1274.816289560041	1385.810032174721	1268.4875947004755	1303.0683306250444	1308.1819901723904	1241.9505408685652	1225.7067036567234	1215.79200101609
2004	Galicia	1236.0	1234.6695161898226	1392.5478923260275	1500.7031814963793	1503.292500407402	1516.2595861193702	1569.8637788983426	1506.9409875288293	1508.7603288245264
2004	Illes Balears	4386.0	4341.616447251162	3659.7261004249062	3410.5356365196685	3403.686551777664	3360.608420128609	4076.492760173931	3990.332802005097	4014.1856956650463
2004	La Rioja	564.0	556.5017416678396	653.3793033337205	555.1118883925814	550.1679542166798	552.7283335995015	586.627727601714	594.6924667579488	597.4146123447965
