Data from series

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47798
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
1982	8,577475	Definitivo	
1981	8,260050	Definitivo	
1980	8,515786	Definitivo	
1979	8,870466	Definitivo	
1978	8,903579	Definitivo	
1977	9,260105	Definitivo	
1976	9,563968	Definitivo	
1975	9,831981	Definitivo	

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47802
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
2016	7,018231	Definitivo	
2015	7,101330	Definitivo	
2014	6,764938	Definitivo	
2013	6,460160	Definitivo	
2012	6,728221	Definitivo	
2011	6,540550	Definitivo	
2010	6,234912	Definitivo	
2009	6,339702	Definitivo	
2008	6,697628	Definitivo	
2007	6,677961	Definitivo	
2006	6,604065	Definitivo	
2005	6,821155	Definitivo	
2004	6,851710	Definitivo	
2003	6,935218	Definitivo	
2002	6,854558	Definitivo	
2001	7,069239	Definitivo	
2000	7,214611	Definitivo	
1999	7,276705	Definitivo	
1998	7,188212	Definitivo	
1997	6,839010	Definitivo	
1996	6,925448	Definitivo	
1995	6,572564	Definitivo	
1994	6,684198	Definitivo	
1993	6,913569	Definitivo	
1992	6,747671	Definitivo	
1991	6,800834	Definitivo	
1990	6,768600	Definitivo	
1989	6,818897	Definitivo	
1988	6,874912	Definitivo	
1987	6,564234	Definitivo	
1986	6,384724	Definitivo	
1985	6,607242	Definitivo	
1984	6,429560	Definitivo	
1983	6,398142	Definitivo	
1982	6,339384	Definitivo	
1981	6,354171	Definitivo	
1980	6,337058	Definitivo	
1979	6,612426	Definitivo	
1978	6,755500	Definitivo	
1977	6,341341	Definitivo	
1976	6,945342	Definitivo	
1975	6,427426	Definitivo	

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47803
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
2016	10,209337	Definitivo	
2015	10,352176	Definitivo	
2014	10,062440	Definitivo	
2013	9,520194	Definitivo	
2012	9,832806	Definitivo	
2011	9,476567	Definitivo	
2010	9,270642	Definitivo	
2009	9,395377	Definitivo	
2008	9,501691	Definitivo	
2007	9,806888	Definitivo	
2006	9,658127	Definitivo	
2005	9,624303	Definitivo	
2004	9,463271	Definitivo	
2003	9,908479	Definitivo	
2002	9,800389	Definitivo	
2001	9,497313	Definitivo	
2000	9,998719	Definitivo	
1999	10,102359	Definitivo	
1998	9,699808	Definitivo	
1997	9,555999	Definitivo	
1996	9,758686	Definitivo	
1995	9,468580	Definitivo	
1994	9,157344	Definitivo	
1993	9,298803	Definitivo	
1992	9,105483	Definitivo	
1991	8,981186	Definitivo	
1990	8,957093	Definitivo	
1989	8,837057	Definitivo	
1988	8,617086	Definitivo	
1987	8,135649	Definitivo	
1986	8,390186	Definitivo	
1985	8,530157	Definitivo	
1984	8,235274	Definitivo	
1983	8,345722	Definitivo	
1982	7,832312	Definitivo	
1981	8,065654	Definitivo	
1980	8,135536	Definitivo	
1979	8,172750	Definitivo	
1978	7,695126	Definitivo	
1977	8,338831	Definitivo	
1976	8,415239	Definitivo	
1975	8,744613	Definitivo	

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47804
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
2016	11,634501	Definitivo	
2015	11,890035	Definitivo	
2014	11,180384	Definitivo	
2013	10,975056	Definitivo	
2012	11,182943	Definitivo	
2011	10,653726	Definitivo	
2010	10,645532	Definitivo	
2009	10,656432	Definitivo	
2008	10,757127	Definitivo	
2007	10,818424	Definitivo	
2006	10,449141	Definitivo	
2005	11,042267	Definitivo	
2004	10,641651	Definitivo	
2003	10,944187	Definitivo	
2002	10,719508	Definitivo	
2001	10,310938	Definitivo	
2000	10,404889	Definitivo	
1999	10,648684	Definitivo	
1998	10,436722	Definitivo	
1997	9,944369	Definitivo	
1996	10,017706	Definitivo	
1995	9,868610	Definitivo	
1994	9,589742	Definitivo	
1993	9,686629	Definitivo	
1992	9,537118	Definitivo	
1991	9,631228	Definitivo	
1990	9,439172	Definitivo	
1989	9,026662	Definitivo	
1988	9,017926	Definitivo	
1987	8,698806	Definitivo	
1986	8,724026	Definitivo	
1985	8,846716	Definitivo	
1984	8,406111	Definitivo	
1983	8,501571	Definitivo	
1982	7,950720	Definitivo	
1981	8,342541	Definitivo	
1980	8,167338	Definitivo	
1979	8,354843	Definitivo	
1978	8,571799	Definitivo	
1977	8,760307	Definitivo	
1976	8,820274	Definitivo	
1975	8,756220	Definitivo	

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47805
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
2016	9,369221	Definitivo	
2015	9,699442	Definitivo	
2014	8,889137	Definitivo	
2013	8,748370	Definitivo	
