Province	Year	Exp Smoothing 0.5 alpha	Exp Smoothing 0.65 alpha	Exp Smoothing 0.8 alpha	Exp Smoothing 0.95 alpha
País Vasco	2005	707.5	710.95	714.4	717.85
País Vasco	2006	720.25	725.2825	729.28	732.2425
País Vasco	2007	724.625	727.698875	729.056	729.162125
País Vasco	2008	668.8125	653.14460625	636.2112	618.80810625
País Vasco	2009	574.90625	541.2506121875	512.04224	487.8904053125
País Vasco	2010	495.453125	459.837714265625	435.208448	419.594520265625
País Vasco	2011	417.2265625	381.29319999296877	358.2416896	343.0297260132812
País Vasco	2012	355.11328125	323.9026199975391	306.04833792	295.50148630066406
País Vasco	2013	320.056640625	298.6159169991387	289.209667584	285.5250743150332
País Vasco	2014	262.5283203125	237.76557094969854	221.8419335168	209.02625371575166
País Vasco	2015	227.76416015625	208.6679498323945	198.76838670336	193.8013126857876
País Vasco	2016	200.382080078125	185.48378244133806	178.153677340672	174.0400656342894
Princ. de Asturias	2003	1675.0	1675.0	1675.0	1675.0
Princ. de Asturias	2004	1675.0	1675.0	1675.0	1675.0
Princ. de Asturias	2005	1664.0	1660.7	1657.4	1654.1
Princ. de Asturias	2006	1665.5	1664.795	1665.08	1666.355
Princ. de Asturias	2007	1608.25	1590.82825	1573.816	1556.76775
Princ. de Asturias	2008	1460.625	1410.2398875	1365.1632	1325.1883875
Princ. de Asturias	2009	1266.8125	1191.033960625	1131.43264	1085.609419375
Princ. de Asturias	2010	1054.40625	964.1618862187499	899.886528	854.18047096875
Princ. de Asturias	2011	822.703125	721.6066601765625	652.7773056	604.1590235484375
Princ. de Asturias	2012	615.3515625	517.7623310617969	456.95546112	417.8079511774219
Princ. de Asturias	2013	501.17578125	432.7668158716289	400.991092224	388.5403975588711
Princ. de Asturias	2014	363.087890625	297.7183855550701	260.1982184448	233.17701987794356
Princ. de Asturias	2015	264.5439453125	212.10143494427453	184.83964368896	169.3588509938972
Princ. de Asturias	2016	197.27197265625	158.73550223049608	140.967928737792	131.96794254969487
Reg. de Murcia	2003	2220.0	2220.0	2220.0	2220.0
Reg. de Murcia	2004	2220.0	2220.0	2220.0	2220.0
Reg. de Murcia	2005	2263.0	2275.9	2288.8	2301.7
Reg. de Murcia	2006	2261.0	2264.915	2264.96	2261.135
Reg. de Murcia	2007	2214.0	2201.27025	2186.592	2171.70675
Reg. de Murcia	2008	2089.5	2047.6945875000001	2009.3184	1975.3353375
Reg. de Murcia	2009	1739.75	1620.193105625	1513.86368	1419.266766875
Reg. de Murcia	2010	1303.875	1131.26758696875	997.172736	895.56333834375
Reg. de Murcia	2011	976.4375	817.7936554390625	718.6345472	661.3281669171874
Reg. de Murcia	2012	699.71875	561.1777794036718	482.12690943999996	434.9164083458594
Reg. de Murcia	2013	478.859375	364.11222279128515	302.825381888	266.845820417293
Reg. de Murcia	2014	335.9296875	252.8892779769498	214.96507637759998	196.69229102086467
Reg. de Murcia	2015	233.46484375	173.66124729193243	147.79301527552	134.28461455104323
Reg. de Murcia	2016	156.732421875	112.78143655217634	93.55860305510399	82.71423072755216
