Province	Year	Exp Smoothing 0.5 alpha	Exp Smoothing 0.65 alpha	Exp Smoothing 0.8 alpha	Exp Smoothing 0.95 alpha
Extremadura	2014	310.2109375	276.57700927632226	259.40882176	249.5110971212676
Extremadura	2015	241.10546875	208.60195324671278	189.481764352	175.8755548560634
Extremadura	2016	185.052734375	156.86068363634948	141.09635287039998	131.34377774280318
Galicia	2003	1438.0	1438.0	1438.0	1438.0
Galicia	2004	1438.0	1438.0	1438.0	1438.0
Galicia	2005	1337.0	1306.7	1276.4	1246.1
Galicia	2006	1253.0	1217.195	1190.48	1172.855
Galicia	2007	1149.5	1105.91825	1074.896	1052.34275
Galicia	2008	1048.75	1003.2713875	973.3792	953.2171375
Galicia	2009	932.375	881.544985625	847.47584	822.860856875
Galicia	2010	799.6875	742.09074496875	703.095168	674.7930428437501
Galicia	2011	623.34375	550.2817607390625	498.2190336	458.3896521421875
Galicia	2012	457.671875	382.39861625867184	333.24380671999995	300.3194826071094
Galicia	2013	362.3359375	307.3895156905351	280.248761344	268.6659741303555
Galicia	2014	294.66796875	255.1363304916873	237.6497522688	229.08329870651778
Galicia	2015	235.333984375	203.69771567209057	188.32995045376	178.6541649353259
Galicia	2016	191.1669921875	166.84420048523168	155.26599009075198	148.5827082467663
Illes Balears	2003	4627.0	4627.0	4627.0	4627.0
Illes Balears	2004	4627.0	4627.0	4627.0	4627.0
Illes Balears	2005	4506.5	4470.35	4434.2	4398.05
Illes Balears	2006	4396.25	4350.5225	4315.64	4291.6025
Illes Balears	2007	4212.625	4141.532875	4086.328	4042.130125
Illes Balears	2008	3849.3125	3715.43650625	3606.0656	3513.80650625
Illes Balears	2009	3358.15625	3163.9527771875	3014.81312	2899.3403253124998
Illes Balears	2010	3006.078125	2832.483472015625	2726.162624	2666.267016265625
Illes Balears	2011	2779.5390625	2650.819215205469	2587.6325248	2558.6633508132813
Illes Balears	2012	2354.76953125	2182.286725321914	2061.52650496	1961.433167540664
Illes Balears	2013	1979.384765625	1806.40035386267	1695.505300992	1621.8716583770333
Illes Balears	2014	1627.1923828125	1460.9901238519346	1359.1010601983999	1292.3435829188516
Illes Balears	2015	1289.09619140625	1129.496543348177	1032.62021203968	968.0671791459426
Illes Balears	2016	987.548095703125	841.223790171862	755.324042407936	700.1033589572971
La Rioja	2003	615.0	615.0	615.0	615.0
La Rioja	2004	615.0	615.0	615.0	615.0
La Rioja	2005	589.5	581.85	574.2	566.55
La Rioja	2006	529.75	509.14750000000004	490.84000000000003	474.8275
La Rioja	2007	487.875	468.101625	454.968	447.441375
La Rioja	2008	425.9375	400.43556875	382.1936	368.17206875
La Rioja	2009	371.96875	346.8524490625	330.83871999999997	320.5086034375
La Rioja	2010	338.484375	319.648357171875	310.16774399999997	305.775430171875
La Rioja	2011	297.2421875	278.2769250101562	266.8335488	258.48877150859374
La Rioja	2012	249.12109375	228.04692375355467	214.16670976	203.87443857542968
La Rioja	2013	202.060546875	180.56642331374414	166.833341952	157.44372192877148
La Rioja	2014	173.5302734375	157.44824815981045	149.3666683904	145.62218609643858
La Rioja	2015	143.26513671875	128.55688685593367	120.27333367808001	114.63110930482193
La Rioja	2016	114.632568359375	100.89491039957679	92.85466673561601	87.4315554652411
Melilla	2003	79.0	79.0	79.0	79.0
Melilla	2004	79.0	79.0	79.0	79.0
Melilla	2005	66.0	62.099999999999994	58.2	54.3
Melilla	2006	57.0	52.934999999999995	50.04	48.315
Melilla	2007	46.0	41.277249999999995	38.007999999999996	35.66575
