Province	Year	Exp Smoothing 0.5 alpha	Exp Smoothing 0.65 alpha	Exp Smoothing 0.8 alpha	Exp Smoothing 0.95 alpha
Canarias	2006	1486.0	1545.19	1591.96	1626.31
Canarias	2007	1589.0	1640.6165	1671.992	1688.7155
Canarias	2008	1633.0	1664.265775	1675.9984	1677.585775
Canarias	2009	1663.0	1682.9430212500001	1689.59968	1692.22928875
Canarias	2010	1744.0	1775.2800574375	1797.919936	1818.3614644375
Canarias	2011	1911.0	1972.048020103125	2021.9839872	2065.018073221875
Canarias	2012	1916.5	1939.5168070360937	1941.99679744	1929.1509036610937
Canarias	2013	1667.25	1600.5308824626327	1522.799359488	1443.5575451830546
Canarias	2014	1213.625	1054.1858088619215	912.5598718975999	794.1778772591528
Canarias	2015	742.8125	545.7650331016725	400.11197437952	298.10889386295764
Canarias	2016	408.90625	239.7677615855854	140.022394875904	86.1554446931479
Cantabria	2003	1536.0	1536.0	1536.0	1536.0
Cantabria	2004	1536.0	1536.0	1536.0	1536.0
Cantabria	2005	1634.5	1664.05	1693.6	1723.15
Cantabria	2006	1808.25	1870.7175	1924.32	1969.0575
Cantabria	2007	1958.125	2024.951125	2071.264	2101.052875
Cantabria	2008	2021.0625	2063.33289375	2081.4528	2084.85264375
Cantabria	2009	2038.53125	2058.5665128125	2061.09056	2057.4426321875
Cantabria	2010	2088.265625	2110.1982794843752	2122.618112	2133.972131609375
Cantabria	2011	2117.1328125	2133.4693978195314	2141.3236224	2145.398606580469
Cantabria	2012	2048.06640625	2033.064289236836	2011.46472448	1987.3199303290235
Cantabria	2013	1739.033203125	1641.0725012328926	1546.2929448959999	1457.865996516451
Cantabria	2014	1338.0166015625	1183.4253754315123	1058.8585889792	963.0432998258226
Cantabria	2015	933.00830078125	757.3988814010293	634.17171779584	549.7521649912911
Cantabria	2016	527.004150390625	343.73960849036024	223.63434355916797	142.43760824956456
Castilla y León	2003	6558.0	6558.0	6558.0	6558.0
Castilla y León	2004	6558.0	6558.0	6558.0	6558.0
Castilla y León	2005	7168.5	7351.65	7534.8	7717.95
Castilla y León	2006	7765.75	8009.0275	8197.36	8330.7475
Castilla y León	2007	8276.875	8515.359625000001	8669.872	8765.137375
Castilla y León	2008	8585.4375	8761.47586875	8849.1744	8887.55686875
Castilla y León	2009	8509.21875	8547.9665540625	8516.23488	8455.7278434375
Castilla y León	2010	8755.609375	8843.088293921875	8904.846976	8974.686392171876
Castilla y León	2011	8913.8046875	8991.880902872657	9038.5693952	9067.134319608595
Castilla y León	2012	8573.40234375	8498.60831600543	8394.11387904	8274.70671598043
Castilla y León	2013	7464.201171875	7105.2629106019	6762.822775808	6450.985335799021
Castilla y León	2014	5763.6005859375	5127.792018710665	4602.9645551615995	4182.399266789951
Castilla y León	2015	3713.30029296875	2875.6772065487326	2250.9929110323196	1788.9699633394976
Castilla y León	2016	1946.650146484375	1123.4870222920563	594.1985822064639	260.448498166975
Castilla-La Mancha	2003	8572.0	8572.0	8572.0	8572.0
Castilla-La Mancha	2004	8572.0	8572.0	8572.0	8572.0
Castilla-La Mancha	2005	9355.0	9589.9	9824.8	10059.7
Castilla-La Mancha	2006	10124.5	10437.565	10680.16	10852.285
Castilla-La Mancha	2007	10804.25	11117.74775	11323.232	11452.41425
Castilla-La Mancha	2008	11122.125	11327.2117125	11416.6464	11440.6207125
Castilla-La Mancha	2009	10806.5625	10783.674099375	10676.12928	10538.481035625
Castilla-La Mancha	2010	10798.78125	10788.43593478125	10768.025856	10778.37405178125
Castilla-La Mancha	2011	11323.390625	11477.152577173438	11632.0051712	11794.518702589063
Castilla-La Mancha	2012	11428.1953125	11513.453402010704	11552.80103424	11546.075935129453
Castilla-La Mancha	2013	10460.59765625	10200.158690703745	9904.960206848	9595.653796756473
Castilla-La Mancha	2014	8414.798828125	7709.905541746311	7076.1920413696	6530.332689837824
Castilla-La Mancha	2015	5831.8994140625	4810.316939611209	4014.43840827392	3413.0666344918914
Castilla-La Mancha	2016	3100.44970703125	1923.460928863923	1098.0876816547839	521.2033317245946
Cataluña	2003	59452.0	59452.0	59452.0	59452.0
Cataluña	2004	59452.0	59452.0	59452.0	59452.0
Cataluña	2005	64166.0	65580.2	66994.4	68408.6
Cataluña	2006	71481.0	74170.47	76435.68	78276.63
Cataluña	2007	77053.5	79666.56450000001	81387.936	82408.5315
Cataluña	2008	79023.75	80529.39757500001	81072.7872	81064.726575
Cataluña	2009	80427.375	81375.43915125	81679.35744	81792.68632875
Cataluña	2010	83568.6875	84842.9037029375	85703.871488	86464.1343164375
Cataluña	2011	86093.34375	87296.71629602813	88035.1742976	88510.30671582188
Cataluña	2012	85231.671875	85394.35070360985	85103.03485952	84577.01533579109
Cataluña	2013	75046.3359375	72047.67274626344	68909.406971904	65846.80076678956
Cataluña	2014	56339.66796875	49678.1354611922	43888.2813943808	39043.69003833948
