Year	Province	Immigrant Stock	Prediction step I	1 features	2 features	3 features	4 features	5 features	6 features	7 features
2012	Centro	44427	46929.99425970019	23802.808385254288	41395.555590603544	40837.34449688208	49141.88941477469	46929.994261735446	42151.62650474681	38755.6568475155
2012	Isole	6043	5779.319907840958	8779.750825592993	8048.49786217469	7995.479612336879	6056.970021614071	5779.31990808135	5531.698595780062	5815.763640480279
2012	Nord-est	19005	18550.92191475908	20130.45314503921	14580.276622440117	16591.622068011722	18491.84081965072	18550.921915219766	21114.293399320126	14628.257430605805
2012	Nord-ovest	52770	52191.951843188785	34116.195902326996	52085.86470441331	53135.05030186842	48002.614198068484	52191.95184481847	55334.319837070594	37789.955684961766
2012	Sud	7302	7314.243499606213	10527.523028110794	6947.017745099712	6306.884994859433	7089.5480211283975	7314.243499859805	7355.936913733715	9055.758676936333
2013	Centro	49261	49632.702369815604	25173.617060626177	43779.534229048244	43189.17564257814	51971.98102596755	49632.70237196807	44579.14742406565	40987.60316941346
2013	Isole	6408	6273.030979069888	9529.78028482844	8736.058434124841	8678.510984080154	6574.399962413055	6273.030979330805	6004.256073647445	6312.587997453516
2013	Nord-est	20650	19684.26314560646	21360.29350821618	15471.037131772257	17605.262762674723	19621.572578076353	19684.263146095323	22404.240032679652	15521.9492566905
2013	Nord-ovest	55990	55427.63158641323	36231.25541051907	55314.96749479685	56429.19815120603	50978.57276825525	55427.631588144046	58764.81307364962	40132.7727245422
2013	Sud	7926	7774.509915697526	11189.99280980837	7384.175594743622	6703.760947025958	7535.674932211916	7774.509915967075	7818.826988484479	9625.61413655368
2014	Centro	62861	59020.763833864505	29935.22489081587	52060.46471611533	51358.43937706123	61802.51873565491	59020.76383642401	53011.325323904144	48740.437882127175
2014	Isole	6970	7349.2446976679175	11164.7284162783	10234.834060237436	10167.413654772143	7702.317145463278	7349.244697973598	7034.358232873993	7395.588197099278
2014	Nord-est	22489	23249.6841990144	25229.294832665833	18273.31431632558	20794.11337092468	23175.638455643137	23249.68419959181	26462.33194636911	18333.448181509866
2014	Nord-ovest	61747	64949.559464863865	42455.43261402869	64817.54077836107	66123.18542174074	59736.19562444556	64949.5594668919	68860.03626581428	47027.19264666295
2014	Sud	9040	9179.606277233666	13212.37342970197	8718.726373329544	7915.339582517226	8897.606365033294	9179.606277551915	9231.932826939677	11365.262750740163
2015	Centro	61152	62966.45918465656	31936.474451209317	55540.84552190549	54791.887918059845	65934.18181492198	62966.459187387285	56555.2736953389	51998.86604629706
2015	Isole	7532	7433.451240022422	11292.652198236492	10352.103252275405	10283.910353926567	7790.569138915502	7433.451240331618	7114.956853390917	7480.325736312419
2015	Nord-est	22816	23525.835197507284	25528.95890120434	18490.35786629524	21041.098023318264	23450.90996666466	23525.835198091554	26776.64156566922	18551.20597889776
2015	Nord-ovest	67678	65997.1704316637	43140.222121042265	65863.02233543228	67189.72651575739	60699.717073500564	65997.17043372446	69970.72169248492	47785.72285318583
2015	Sud	9499	9433.003376332917	13577.092459929425	8959.401180518294	8133.837416522344	9143.219038794514	9433.00337665997	9486.774366628328	11678.99348434265
2016	Centro	61752	60015.15103462568	30439.576284286853	52937.584163859254	52223.73103799896	62843.77319617878	60015.1510372283	53904.46495770928	49561.6212156047
2016	Isole	7149	7338.048771404919	11147.71993700767	10219.242193022998	10151.924496600506	7690.583344458911	7338.048771710132	7023.642008374383	7384.321670601323
2016	Nord-est	22555	22739.747216568227	24675.9389089428	17872.524409589878	20338.034598660648	22667.325523769632	22739.747217132975	25881.93173165168	17931.33935441841
2016	Nord-ovest	65743	65459.066602302904	42788.480999855106	65326.012274240675	66641.89925444667	60204.80570101697	65459.066604346845	69400.21975975658	47396.104930358386
2016	Sud	9140	9225.248776551452	13278.067504920351	8762.077302610001	7954.695941666442	8941.846714802248	9225.2487768713	9277.835502395445	11421.77269045662
