Year	Province	Immigrant Stock	Prediction step I	1 features	2 features	3 features	4 features	5 features	6 features	7 features
2012	Centro	12554	13387.458115294938	5461.873475291576	14489.481350725784	12110.313580292917	12213.33792369307	13387.458112890927	11835.15734301267	9160.473027707872
2012	Isole	497	492.2403974509783	1227.4058701277768	769.8241466325259	742.0044655892634	741.6983194296688	492.24039735263995	330.35444685003876	668.3950618101314
2012	Nord-est	6371	6105.553045872309	5227.898266750733	3928.563212451549	5492.16807960611	5519.244731912761	6105.553044820358	5080.107666263698	12121.880621358472
2012	Nord-ovest	60915	60310.636660694036	13882.995922653778	54803.42517038867	59785.96960186207	59259.97647594708	60310.63664892577	59828.60970388569	52347.813555815424
2012	Sud	596	612.221087109048	1524.7885253668255	536.9460421708918	472.2162434121633	469.92264352998467	612.2210870375699	365.2551698441186	871.7404742877054
2013	Centro	13119	13452.556878990676	5488.432752462931	14559.938887503935	12169.202014172966	12272.727330747299	13452.556876574974	11892.707783472642	9205.017366434178
2013	Isole	508	514.6931016874153	1283.391890622548	804.9383590537617	775.8497308179271	775.5296203246238	514.6931015845913	345.42300019658563	698.8827599219308
2013	Nord-est	6621	6337.787951951833	5426.750107665121	4077.992674748648	5701.071864170322	5729.178422164154	6337.787950859857	5273.338044885371	12582.95659374914
2013	Nord-ovest	62530	62451.020888952284	14375.69417886681	56748.36213978529	61907.733746500104	61363.07347572948	62451.02087676637	61951.88711727557	54205.60250851758
2013	Sud	635	635.9493608925022	1583.8858030555457	557.7568292604645	490.5182531674762	488.1357586570334	635.9493608182538	379.41161569901215	905.5271194679499
2014	Centro	15353	14896.465727257715	6077.524973791958	16122.706826640246	13475.364004244535	13590.00104641616	14896.465724582702	13169.192703988274	10193.023300429013
2014	Isole	531	566.1856924331314	1411.7891300134363	885.4686038975253	853.4697971024837	853.1176610806256	566.1856923200199	379.9809243750264	768.8026477500612
2014	Nord-est	6875	7006.468961412213	5999.310244986418	4508.249458187296	6302.574867748349	6333.646864427453	7006.4689602050385	5829.712135311337	13910.546626879428
2014	Nord-ovest	69012	68786.64743748303	15834.101557909316	62505.45665386483	68188.2440712414	67588.32827346248	68786.64742406087	68236.87678061069	59704.73525996976
2014	Sud	711	708.2882153276514	1764.0518533654886	621.2013306048149	546.3144072258237	543.6609054085388	708.2882152449573	422.5694570726353	1008.5302805849631
2015	Centro	15453	15167.860999103834	6188.24999894982	16416.442702130815	13720.868551706786	13837.594139698169	15167.860996380085	13409.119187177705	10378.727639981977
2015	Isole	586	557.3919817512239	1389.861933125349	871.7159520296816	840.2141345667309	839.8674677440035	557.3919816398698	374.0792522588731	756.861992685563
2015	Nord-est	6628	6884.0049658478	5894.45007829219	4429.451101312896	6192.414028544	6222.9429269971015	6884.0049646617135	5727.816323738835	13667.408302882697
2015	Nord-ovest	68473	68825.51293174115	15843.048064333296	62540.77318050465	68226.77145856363	67626.51669930218	68825.51291831152	68275.43164614793	59738.46933674019
2015	Sud	708	711.7428721752829	1772.6559691518664	624.2312234988241	548.9790411517312	546.3125969502233	711.7428720921855	424.6305283101408	1013.4493600846197
2016	Centro	15171	14567.773307645477	5943.4236087121835	15766.957240491753	13178.02837572655	13290.135936915338	14567.773305029514	12878.612784330338	9968.112938929564
2016	Isole	560	550.2499796821467	1372.0532865586617	860.5464387663524	829.4482619241247	829.1060370296027	550.2499795722193	369.286081777235	747.1641317640924
2016	Nord-est	6338	6527.205723772434	5588.93964783499	4199.871836974923	5871.4600718047805	5900.406651842438	6527.205722647835	5430.942551393267	12959.024019635397
2016	Nord-ovest	65208	65820.45823764955	15151.310016530257	59810.122350417965	65247.858972468304	64673.812494193684	65820.45822480618	65294.39456237248	57130.17249954459
2016	Sud	702	681.400913921107	1697.0867495394	597.619931043632	525.5757872517172	523.0230149137603	681.4009138415515	406.52831434056804	970.2455018114363
