Year	Province	Immigrant Stock	Prediction step I	1 features	2 features	3 features	4 features	5 features	6 features	7 features
2012	Centro	27318	28078.791951290677	14065.775435824797	25631.08679149048	25806.281434817665	24351.073095876385	28078.791953829517	30050.390272777786	22513.989319834294
2012	Isole	361	389.66956154109283	827.4256484364455	664.3634095402676	641.2227735983265	636.0379657470475	389.6695615873811	580.3125902739513	408.436648820851
2012	Nord-est	7785	7622.066913126888	7234.440432006134	6202.582957593829	5525.514676332461	5649.532178441921	7622.066913709466	9732.854641928387	5171.38568550186
2012	Nord-ovest	58256	57652.67645415691	28586.941143353313	54718.38274396007	57068.48997430471	60495.26538081043	57652.6764582458	57300.08653849907	57021.35270098134
2012	Sud	1401	1409.6457118282378	1921.9890657458905	1054.750599220742	1159.7768205397847	1162.4803535143528	1409.6457119595143	2404.860035109577	2114.3117477953197
2013	Centro	29374	29467.26086788775	14761.314332738759	26898.519071708306	27082.376919529335	25555.20994542676	29467.26087055213	31536.352806270796	23627.28416575987
2013	Isole	394	383.01227996463024	813.2895545022843	653.0131406896126	630.2678492768018	625.1716209020657	383.0122800101277	570.3982815952309	401.45874229257726
2013	Nord-est	8181	8019.2774023745405	7611.450455164181	6525.819559852177	5813.467066799019	5943.947520920014	8019.2774029874645	10240.065087357361	5440.883272132695
2013	Nord-ovest	61073	61475.67133403872	30482.563972059692	58346.80227157577	60852.74698356664	64506.75459574442	61475.671338398744	61099.700900334516	60802.48400011757
2013	Sud	1509	1481.8951565805646	2020.4979617436559	1108.8103849572933	1219.219580247074	1222.0616790716592	1481.8951567185682	2528.1178159730966	2222.677877333934
2014	Centro	33862	32421.351036037904	16241.134725099622	29595.09311310915	29797.38269311663	28117.11737154477	32421.35103896939	34697.869249281706	25995.91721133158
2014	Isole	434	425.25464680939433	902.9871373460315	725.0338619208208	699.7799957334892	694.1217050965446	425.25464685990966	633.3074224222399	445.7355666975982
2014	Nord-est	8574	8700.699554490404	8258.218323344607	7080.338101320456	6307.454871578025	6449.022642846803	8700.69955515541	11110.194257295716	5903.211509787879
2014	Nord-ovest	66723	66602.2735393684	33024.577361944175	63212.48065634801	65927.40204818871	69886.1260315159	66602.27354409201	66194.95003846312	65872.94751520135
2014	Sud	1663	1632.1415150853477	2225.3521714158187	1221.2304315930708	1342.8337923162612	1345.9640458034823	1632.1415152373418	2784.438577961071	2448.030700518227
2015	Centro	33027	33637.419637508014	16850.311497822233	30705.15368561373	30915.030796639894	29171.7416394039	33637.41964054952	35999.326097426834	26970.97894308912
2015	Isole	415	429.1445059531369	911.2468772436223	731.6658402389315	706.1809736779634	700.4709259262243	429.14450600411436	639.1003671587459	449.81276745911526
2015	Nord-est	8307	8518.008314582026	8084.81799668383	6931.670084616779	6175.015319569838	6313.610549205351	8518.008315233083	10876.91012286763	5779.259978832201
2015	Nord-ovest	67649	66875.9704951391	33160.28934006816	63472.24751719144	66198.32567111583	70173.31772826974	66875.97049988214	66466.97312941993	66143.6473613846
2015	Sud	1590	1647.5550980102857	2246.367904374194	1232.763461268401	1355.5152171933164	1358.675032101072	1647.5550981637166	2810.734199096938	2471.149360178853
2016	Centro	31801	31634.204336547227	15846.821866865104	28876.56414621912	29073.94240790845	27434.47166336307	31634.204339407595	33855.45175629783	25364.77138368282
2016	Isole	424	398.7484951063398	846.7038862916845	679.8424508965963	656.1626599445909	650.8570509564611	398.7484951537066	593.833326749587	417.95283783389914
2016	Nord-est	7965	7978.255408999581	7572.514668998071	6492.437234572959	5783.728725607695	5913.541717056439	7978.255409609384	10187.682826326187	5413.050854528936
2016	Nord-ovest	63276	64395.89869068209	31930.551692733065	61118.40158019162	63743.3840862137	67570.96496337438	64395.89869524923	64002.06884817491	63690.73350233491
2016	Sud	1538	1530.7450205949249	2087.102572895918	1145.3617133575149	1259.4104874338855	1262.34627449308	1530.7450207374777	2611.455838217218	2295.9472389168604
