Year	Province	Immigrant Stock	Prediction step I	1 features	2 features	3 features	4 features	5 features	6 features	7 features
2012	Centro	56317	58288.71627129072	59361.88104302346	59584.618440467224	58156.880311933994	58278.299411271546	58288.71627289324	56359.72438885215	58390.864379468716
2012	Isole	15926	16166.215495803313	17835.97792025195	16875.252477783215	16197.085539455411	16167.607182139769	16166.215496265715	15853.212059446616	16117.389789305638
2012	Nord-est	135986	133073.88598251174	125828.57856343123	131937.622203661	132176.0319302106	133085.4758624551	133073.88598618848	125676.02785227312	131999.19961202363
2012	Nord-ovest	171434	171524.7217348529	161384.56580122095	173360.7269230179	172638.55472537328	171526.8688115476	171524.72173945705	161839.3485856726	169707.11252636067
2012	Sud	38771	40366.391559755095	38970.19625211644	37825.331248661874	40404.69927913084	40365.83541170404	40366.39156067665	41955.063305285636	40925.18458376889
2013	Centro	58771	58773.565129857394	59855.656547224266	60080.2466870137	58640.63255148928	58763.06162180386	58773.56513147324	56828.52778318125	58876.56291181143
2013	Isole	16920	17125.740359069754	18894.609377911027	17876.86131632276	17158.442654334634	17127.2146471532	17125.74035955963	16794.159007581988	17074.01666575734
2013	Nord-est	140726	139213.28802927627	131633.7162662208	138024.60239381532	138274.01122174636	139225.41261166797	139213.2880331229	131474.12758407835	138089.0206936432
2013	Nord-ovest	178240	176938.89100887373	166478.66155969037	178832.84960909598	178087.8820821047	176941.10585793707	176938.89101362322	166947.79954001715	175063.90905650376
2013	Sud	42231	43180.749807024746	41687.21129809864	40462.52592576825	43221.72835333835	43180.15488414657	43180.74980801055	44880.184275119165	43778.50206655311
2014	Centro	63823	61959.36470468593	63100.11049106654	63336.874457137754	61819.22656458775	61948.29185782488	61959.36470638947	59908.89732091115	62067.945443692835
2014	Isole	18648	18337.23073954171	20231.231154498426	19141.486673455795	18372.24642478574	18338.809320099153	18337.230740066203	17982.193023000553	18281.848065328224
2014	Nord-est	145951	145692.1206846501	137759.80402383814	144448.11493269008	144709.13097198587	145704.80953171395	145692.12068867547	137592.7882607039	144515.53118903804
2014	Nord-ovest	187904	185927.21635793007	174935.61732132046	187917.38623199594	187134.575071709	185929.5437191939	185927.21636292082	175428.5870594747	183956.9871271612
2014	Sud	48860	47249.43349890946	45615.16710078211	44275.08638621336	47294.27322743617	47248.782519732515	47249.433499988154	49108.99629586957	47903.508654195844
2015	Centro	63928	63545.40213205119	64715.34875870723	64958.17341493288	63401.6767322021	63534.045842168525	63545.40213379822	61442.446830916924	63656.76232363603
2015	Isole	18885	19049.9559224332	21017.571694655166	19885.47139960837	19086.332585298376	19051.595858717283	19049.955922978086	18681.118721932373	18992.420653470355
2015	Nord-est	141210	143559.08918011974	135742.90701760404	142333.2965164742	142590.49110384527	143571.59225385275	143559.08918408622	135578.3364785687	142399.7257530847
2015	Nord-ovest	182841	185828.58026183312	174842.81236947488	187817.6943325006	187035.2984607243	185830.90638841043	185828.58026682155	175335.52058265518	183859.39625576857
2015	Sud	52193	51204.00807793826	49432.96060383157	47980.72089104324	51252.600699091	51203.3026146012	51204.00807910723	53219.208291485294	51912.82651352089
2016	Centro	62270	62343.71766212505	63491.539844765866	63729.772530392365	62202.710202129	62332.576126996035	62343.71766383904	60280.53059978594	62452.97196078442
2016	Isole	19230	18869.17243407642	20818.11559390513	19696.758895396913	18905.20388354402	18870.796807416245	18869.17243461613	18503.835487120206	18812.183173023983
2016	Nord-est	134259	136660.15554892484	129219.59099652694	135493.2700731169	135738.1048134124	136672.05776989175	136660.15555270095	129062.92912585227	135556.50695947523
2016	Nord-ovest	177573	177778.99957280335	167269.1047940205	179681.95071746118	178933.44607324424	177781.224938004	177778.9995775754	167740.47024866167	175895.11517741243
2016	Sud	53657	53127.91825081456	51290.32644980871	49783.521110973474	53178.33666337831	53127.18628080065	53127.918252027455	55218.836446932786	53863.36942571047
