Year	Province	Immigrant Stock	Entity Effect	1 features	2 features	3 features	4 features	5 features	6 features	7 features
2008	Centro	20864	21625.21062747191	9493.366883495164	19655.929477033103	19807.179920527982	18131.22152061342	21625.210625316075	20199.003858312448	16867.68144751763
2008	Isole	306	303.0692089167516	764.0288674915322	585.4593302639189	562.5626997629965	555.6487156401565	303.06920888308645	427.0589088797857	417.9466674517786
2008	Nord-est	5950	6106.775353803479	5594.559326384267	4642.03177212301	4075.855902735939	4216.013632237236	6106.775353259505	6584.6623015140685	4568.376643819519
2008	Nord-ovest	43429	45425.495169937174	19144.796920652756	42075.889195408796	44114.82731033664	48212.4737325228	45425.495166451445	30354.346697699108	56457.82257949969
2008	Sud	1146	1188.6611659531914	1736.2629685144211	838.5806996014618	933.1134792496695	936.4286878937011	1188.6611658146305	1580.316693258496	1112.2374916071321
2009	Centro	22752	23120.581261667085	10149.827636722945	21015.1254744319	21176.83479740353	19384.984856891384	23120.581259362174	21595.75313072616	18034.071728661664
2009	Isole	329	333.545308224508	840.8582482223885	644.3320767020989	619.1330018603171	611.5237598209997	333.54530818745747	470.0031913550716	459.9746391752438
2009	Nord-est	6818	6601.989752396482	6048.236786532315	5018.466279550854	4406.377726887852	4557.901213552611	6601.989751808395	7118.629803618316	4938.838264092861
2009	Nord-ovest	47585	48556.11176195605	20464.210581778734	44975.6589468736	47155.11580504933	51535.16222814979	48556.11175823009	32446.295746492306	60348.76081705603
2009	Sud	1258	1257.0280714967994	1836.1256794090782	886.8124153523273	986.7823320098854	990.2882178314995	1257.0280713502677	1671.2100152510166	1176.208821460233
2010	Centro	26006	24309.066812159213	10671.567265571754	22095.382613535527	22265.404408912436	20381.446586732123	24309.06680973582	22705.856733113385	18961.09140102554
2010	Isole	384	348.1520252212433	877.6813668911361	672.5488618411404	646.2462614940749	638.303793226454	348.15202518257024	490.5857132326242	480.11798766325757
2010	Nord-est	7631	7120.152717902233	6522.937964045192	5412.345014179116	4752.2161537460515	4915.632094373722	7120.152717268003	7677.341717407888	5326.467323975414
2010	Nord-ovest	53598	51177.02567478384	21568.80755798977	47403.31070882577	49700.40813982999	54316.87638899046	51177.02567085677	34197.64989854234	63606.206710227096
2010	Sud	1373	1326.1410290167325	1937.0781393896693	935.5704583747189	1041.036844649697	1044.7354884083468	1326.1410288621457	1763.0952081197795	1240.8782366908379
2011	Centro	29155	26160.11694708275	11484.16966530277	23777.868464761803	23960.83682323405	21933.42222388153	26160.11694447487	24434.828046333892	20404.91197494449
2011	Isole	429	378.70553927283675	954.7059079923652	731.5711555864896	702.9602622780754	694.3207700145001	378.7055392307698	533.6390818673138	522.2527179529064
2011	Nord-est	8274	7580.094799462785	6944.301631924104	5761.967463383949	5059.196112797213	5233.168269122816	7580.094798787572	8173.276660134314	5670.542313012349
2011	Nord-ovest	60568	54660.54912948951	23036.95554094907	50629.964515052314	53083.421028538156	58014.1235500467	54660.549125295125	36525.419321376976	67935.76103696688
