Year	Province	Immigrant Stock	Prediction step I	1 features	2 features	3 features	4 features	5 features	6 features	7 features
2013	Isole	16920	16519.418041073783	19344.378222188127	18805.72378638695	18773.940650573983	16521.95182702567	16519.418038823744	16609.32578706104	12280.640469445725
2013	Nord-est	140726	141646.50187039148	124629.0215371447	139136.97550072768	137931.9958001681	141386.58147511387	141646.50185653707	135618.9266123509	134377.65777307065
2013	Nord-ovest	178240	179504.04640674446	158473.1751260253	175646.07877909328	177166.61289331122	179897.89119896674	179504.04638976115	170526.7366081925	174681.40747503794
2013	Sud	42231	40260.13415832139	41000.12310027537	37790.87625082037	37463.94389987572	40313.31248078678	40260.13415323972	39800.14849121723	43149.09830522307
2014	Centro	63823	62715.565839105824	62617.37712923974	59489.845379102095	60290.49439220971	62607.11373450589	62715.56583180811	61316.6760882844	62451.11462775693
2014	Isole	18648	17838.01019776169	20888.46078831487	20306.810557356348	20272.490468153515	17840.746232380818	17838.01019533205	17935.094446479794	13260.890267704495
2014	Nord-est	145951	149715.12858824787	131728.27947656793	147062.651766239	145789.03266210793	149440.4023162408	149715.12857360428	143344.20383601775	142032.22845059307
2014	Nord-ovest	187904	190451.82858738714	168138.30433889735	186358.56715944028	187971.83721256276	190869.69360135114	190451.82856936805	180927.00114669805	185335.0614640488
2014	Sud	48860	44365.38551509747	45180.82975970915	41644.34194947779	41284.072911874035	44423.986332669156	44365.38550949764	43858.495960973116	47548.931988453995
2015	Centro	63928	62897.631452507485	62799.15769717528	59662.54660638427	60465.519933268646	62788.86450742601	62897.631445188475	61494.68067286241	62632.412529484915
2015	Isole	18885	18106.316760453206	21202.650042155106	20612.251045363006	20577.414737979827	18109.093948543854	18106.316757987024	18204.86128084827	13460.351073394786
2015	Nord-est	141210	144629.7395420752	127253.85156912715	142067.35967087594	140837.00171678507	144364.344925376	144629.73952792902	138475.21664084363	137207.80525717884
2015	Nord-ovest	182841	186447.13035301215	164602.80050303982	182439.93938674012	184019.28663753884	186856.20877093187	186447.13033537194	177122.5848414459	181437.95530908028
2015	Sud	52193	46848.71395726764	47709.802252125635	43975.361450782606	43594.92654878877	46910.594923886165	46848.71395135436	46313.45153469691	50210.45772142806
2016	Centro	62270	61999.495635480685	61902.42801905491	58810.60562220462	59602.11303076514	61892.28180912293	61999.49562826619	60616.578048113704	61738.06386006
2016	Isole	19230	18008.10227450924	21087.640048566107	20500.44356583244	20465.796221785487	18010.86439823841	18008.102272056432	18106.1122577292	13387.337799696526
2016	Nord-est	134259	138597.25783195684	121946.11517574504	136141.75438711586	134962.71445294571	138342.9327793478	138597.25781840066	132699.43902874642	131484.89115721517
2016	Nord-ovest	177573	179502.73181610845	158472.01455412566	175644.79244212742	177165.3154207749	179896.57372402397	179502.7317991253	170525.48776252233	174680.1282028031
2016	Sud	53657	48663.31781938425	49557.758879206034	45678.670975977984	45283.50058640864	48727.59563815798	48663.31781324192	48107.32293316193	52155.272910657215
