Year	Province	Immigrant Stock	Entity Effect	1 features	2 features	3 features	4 features	5 features	6 features	7 features
2007	Sud	487	497.1469097045432	712.8039512048266	427.9382272843656	438.95793815103804	495.7213620092284	497.14690968334986	561.4107693016103	408.24549731970154
2008	Centro	10384	10192.698157920753	6789.619010222695	8948.600669793692	10027.488282315227	10229.56784771038	10192.698157523058	12025.606255381748	7760.085869663585
2008	Isole	194	223.66118639085877	378.9306191394825	270.44308748069966	265.7499734236258	223.63289604055637	223.66118637997667	272.51467231568	193.67179582222886
2008	Nord-est	4300	4382.733662161883	4070.073965329548	4655.49246184557	4107.104686208052	4395.9043206973965	4382.733661997683	4729.496280159914	3528.845798632167
2008	Nord-ovest	54377	54945.31579591249	25660.856504165255	56039.57352863285	55502.70124037224	54741.13497459363	54945.31579417253	59403.294721963764	45593.53191475269
2008	Sud	531	533.1943779595864	764.4884277680941	458.96746504493103	470.7862006463286	531.6654656766823	533.1943779368563	602.1179254548416	437.84684114308396
2009	Centro	10500	10266.247043496021	6838.6118189908375	9013.172346156913	10099.845039756341	10303.382779091511	10266.247043095438	12112.38111369174	7816.08141263359
2009	Isole	220	222.8863693666252	377.6179108441793	269.5062065151297	264.82935055239386	222.8581770210119	222.88636935578057	271.5706148738372	193.00086937791164
2009	Nord-est	4780	4509.423180159978	4187.725583846985	4790.066483791517	4225.826733490018	4522.974556418775	4509.423179991039	4866.209493942502	3630.8524017662057
2009	Nord-ovest	58771	56495.17220583011	26384.67876928208	57620.29594298754	57068.27996239922	56285.232004478225	56495.172204040966	61078.89847018909	46879.60019309936
2009	Sud	554	557.029760373017	798.6633455461581	479.48468258674455	491.8317509957395	555.4325011411464	557.0297603492709	629.0343964538764	457.41990366691465
2010	Centro	11145	11260.195494151072	7500.706505911849	9885.801716071128	11077.682927992408	11300.926604638933	11260.195493711704	13285.066944325878	8572.811888470182
2010	Isole	295	263.8543933473047	447.0266399242041	319.0432722532877	313.50677849493417	263.8210190576612	263.85439333446703	321.4871328476154	228.47573608885145
2010	Nord-est	5365	5267.885609393235	4892.080086050551	5595.7317133201395	4936.589658536209	5283.716259374197	5267.885609195864	5684.681597020338	4241.543619425062
2010	Nord-ovest	64887	64773.61052541444	30250.919498273262	66063.60264151989	65430.69779789594	64532.907040407794	64773.61052336325	70029.00648599297	53749.03458001317
2010	Sud	620	623.8197610980459	894.4261381703085	536.9767316222632	550.8042608013192	622.030984369546	623.8197610714519	704.4580286976687	512.2663012401736
2011	Centro	11871	11241.524053326262	7488.2689778296635	9869.409268724783	11059.314126014373	11282.187624265687	11241.524052887624	13263.037900386702	8558.59661574594
2011	Isole	389	307.7599472725969	521.4121826329808	372.132293878864	365.6745237218853	307.7210194780253	307.75994725762297	374.9828145698797	266.4942569260841
2011	Nord-est	6028	5458.309466997636	5068.919302155457	5798.006572339418	5115.03780944371	5474.712364301582	5458.30946679313	5890.171821984058	4394.867202755735
2011	Nord-ovest	71666	66383.84880981431	31002.94163073263	67705.90945930967	67057.27093029578	66137.1615613026	66383.84880771201	71769.89118189827	55085.207637655294
2011	Sud	683	645.1226644747198	924.9700144423189	555.3140209205952	569.6137482190585	643.272802573569	645.1226644472177	728.5146589202403	529.7597507891859
2012	Centro	8395	10189.241223823818	6787.316257301131	8945.565681187536	10024.08738045267	10226.098408966884	10189.241223426257	12021.527676024576	7757.45397524049
2012	Isole	308	321.5492059448764	544.7741812456062	388.8057710680811	382.05865896154125	321.50853398107967	321.54920592923133	391.78401002623144	278.4345963886969
2012	Nord-est	4652	5126.432689718866	4760.71827169779	5445.475491516043	4804.032676055598	5141.838256122432	5126.432689526803	5532.036898759653	4127.649967705663
2012	Nord-ovest	53284	61639.88063677853	28787.38813385648	62867.46328060733	62265.17820341355	61410.822321759246	61639.88063482657	66641.02195160407	51148.670716049994
2012	Sud	539	597.987137659889	857.3875974547524	514.740312438245	527.9952381561122	596.2724348843536	597.9871376343963	675.2861426527297	491.0531507675084
2013	Centro	10012	9442.978614927379	6290.2114949037295	8290.390184145746	9289.920680890014	9477.136370492022	9442.978614558937	11141.067943119762	7189.296080575949
2013	Isole	452	321.27446432181875	544.3087092743242	388.47356334801094	381.73221618349805	321.2338271094101	321.2744643061873	391.4492576063452	278.1966932264037
