Year	Province	Immigrant Stock	Prediction step I	1 features	2 features	3 features	4 features	5 features	6 features	7 features
2008	Nord-est	5535	5810.665986173843	4853.778061000313	6429.613347401965	5234.831971406247	5562.874744954327	5810.666022016618	5983.921702519092	7136.452924890397
2008	Nord-ovest	54685	57394.58204483196	12760.773439371987	65401.008527109356	61579.6829943875	59525.85055723719	57394.582420943545	58844.28599200566	61021.14520142186
2008	Sud	561	587.3827285362648	1497.0901242803677	514.8136697788518	500.97861219071615	606.0037206114531	587.3827323760245	624.0479360459651	717.7149884182709
2009	Centro	13405	13269.919558672658	5236.0213236550435	9329.76617398153	11892.316298353326	12950.53900527318	13269.919640921604	14054.56218435563	14308.213730275826
2009	Isole	457	462.1940442236239	1206.5198597985925	595.7555369754251	606.9002444580669	462.155874524136	462.19404719252816	502.216649948189	564.2544507534767
2009	Nord-est	6264	6054.382368986792	5057.359756251538	6699.290198840922	5454.396185859548	5796.198035969126	6054.38240633294	6234.904938493073	7435.776702424277
2009	Nord-ovest	59910	59476.24488855456	13223.598099461919	67773.05906816086	63813.136631483474	61684.813074800164	59476.24527830746	60978.528621723846	63234.341048862305
2009	Sud	579	602.5886042157584	1535.846058367045	528.1409132956447	513.9477005294902	621.6916473911378	602.5886081549199	640.2029826153565	736.2948416502401
2010	Centro	14641	13692.77978798681	5402.872762944102	9627.069186734088	12271.277721198714	13363.221830462775	13692.779872856732	14502.425893092468	14764.160317767088
2010	Isole	481	478.01539239148286	1247.8201989350996	616.1488239318826	627.6750255067033	477.97591610634635	478.0153954620156	519.4080105332719	583.5694251288616
2010	Nord-est	6766	6344.809736209017	5299.960171882301	7020.653650325827	5716.042350158753	6074.240358520153	6344.80977534664	6533.991932972152	7792.469246654654
2010	Nord-ovest	64043	61756.49742126748	13730.576021729474	70371.40215252084	66259.66073025517	64049.73963509825	61756.497825963066	63316.37702811426	65658.67477405429
2010	Sud	607	615.1655408615776	1567.9014912754596	539.1640138987987	524.6745672899998	634.6672934750019	615.1655448829554	653.5649882963249	751.6624299373277
2011	Centro	15584	14174.449331798247	5592.929077242073	9965.719635745427	12702.943229113958	13833.298546994589	14174.449419653605	15012.576276889129	15283.517707218174
2011	Isole	540	489.6504334361407	1278.1925247263846	631.1460750040698	642.9528278551602	489.6099962861342	489.65043658141116	532.0505605801318	597.7736836566307
2011	Nord-est	7093	6547.292619447205	5469.098611215786	7244.704843732319	5898.459283666876	6268.088519837891	6547.2926598338445	6742.512216581755	8041.151509198006
2011	Nord-ovest	68379	63539.55380565807	14127.010279810858	72403.19124558812	68172.73410756672	65899.00735499305	63539.554222038176	65144.47083217751	67554.39626304834
2011	Sud	662	629.4302382951822	1604.2585998797845	551.6663584133863	536.8409248902926	649.3842051208425	629.4302424098092	668.7201070277596	769.0922702373009
2012	Centro	12554	14463.052328015097	5706.805535617026	10168.629567483025	12961.585197551523	14114.955443482882	14463.052417659259	15318.244200419993	15594.702212505537
2012	Isole	497	507.2464264136474	1324.1254294134194	653.8268307947228	666.0578690667355	507.20453612123777	507.2464296719457	551.1702371664437	619.2551749849381
2012	Nord-est	6371	6651.7535815245055	5556.35716766495	7360.292901564713	5992.5682180553395	6368.094827059154	6651.753622555495	6850.087874781303	8169.446740782001
2012	Nord-ovest	60915	64890.29035384073	14427.325090957575	73942.35277195954	69621.96372964238	67299.90163882136	64890.29077907234	66529.32502763142	68990.48113550442
2012	Sud	596	646.7016959681282	1648.2791804278852	566.8039885735324	551.5717476999196	667.2031962176198	646.7017001956599	687.0696719531126	790.1960300883871
2013	Centro	13119	13631.98811176771	5378.885691162955	9584.327998896373	12216.797071281577	13303.8932889	13631.988196260836	14438.039640415136	14698.612045788595
